=== Run information ===

Scheme:       weka.classifiers.functions.LinearRegression -S 0 -R 1.0E-8 -num-decimal-places 4
Relation:     ring-separable-weka
Instances:    10000
Attributes:   3
              input1
              input2
              output
Test mode:    evaluate on training data

=== Classifier model (full training set) ===


Linear Regression Model

output =

      0.0169 * input1 +
      0.4798

Time taken to build model: 0.05 seconds

=== Predictions on training set ===

inst#,actual,predicted,error
8572,1,0.473,-0.527
8573,0,0.484,0.484
8574,1,0.476,-0.524
8575,1,0.47,-0.53
8576,0,0.47,0.47
8577,1,0.479,-0.521
8578,1,0.477,-0.523
8579,0,0.475,0.475
8580,0,0.47,0.47
8581,0,0.476,0.476
8582,1,0.47,-0.53
8583,0,0.467,0.467
8584,1,0.486,-0.514
8585,1,0.476,-0.524
8586,1,0.491,-0.509
8587,0,0.463,0.463
8588,1,0.474,-0.526
8589,0,0.464,0.464
8590,1,0.487,-0.513
8591,0,0.493,0.493
8592,0,0.492,0.492
8593,1,0.482,-0.518
8594,1,0.484,-0.516
8595,0,0.469,0.469
8596,0,0.491,0.491
8597,0,0.467,0.467
8598,0,0.463,0.463
8599,0,0.474,0.474
8600,1,0.48,-0.52
8601,1,0.474,-0.526
8602,0,0.473,0.473
8603,0,0.478,0.478
8604,1,0.478,-0.522
8605,1,0.486,-0.514
8606,1,0.488,-0.512
8607,0,0.483,0.483
8608,0,0.496,0.496
8609,1,0.478,-0.522
8610,0,0.496,0.496
8611,0,0.472,0.472
8612,1,0.469,-0.531
8613,0,0.471,0.471
8614,1,0.471,-0.529
8615,1,0.471,-0.529
8616,0,0.469,0.469
8617,1,0.492,-0.508
8618,1,0.478,-0.522
8619,1,0.478,-0.522
8620,0,0.468,0.468
8621,1,0.49,-0.51
8622,0,0.467,0.467
8623,0,0.475,0.475
8624,1,0.482,-0.518
8625,1,0.486,-0.514
8626,0,0.465,0.465
8627,1,0.47,-0.53
8628,1,0.475,-0.525
8629,1,0.467,-0.533
8630,0,0.487,0.487
8631,0,0.467,0.467
8632,0,0.493,0.493
8633,0,0.478,0.478
8634,1,0.49,-0.51
8635,1,0.478,-0.522
8636,0,0.477,0.477
8637,1,0.475,-0.525
8638,1,0.487,-0.513
8639,0,0.495,0.495
8640,1,0.489,-0.511
8641,0,0.495,0.495
8642,0,0.483,0.483
8643,0,0.466,0.466
8644,0,0.469,0.469
8645,1,0.469,-0.531
8646,0,0.468,0.468
8647,1,0.472,-0.528
8648,0,0.491,0.491
8649,1,0.485,-0.515
8650,1,0.477,-0.523
8651,1,0.49,-0.51
8652,0,0.493,0.493
8653,0,0.466,0.466
8654,1,0.488,-0.512
8655,1,0.483,-0.517
8656,1,0.473,-0.527
8657,1,0.476,-0.524
8658,1,0.474,-0.526
8659,0,0.477,0.477
8660,1,0.467,-0.533
8661,1,0.477,-0.523
8662,1,0.479,-0.521
8663,1,0.486,-0.514
8664,0,0.491,0.491
8665,0,0.491,0.491
8666,1,0.48,-0.52
8667,0,0.487,0.487
8668,1,0.47,-0.53
8669,1,0.485,-0.515
8670,0,0.466,0.466
8671,0,0.472,0.472
8672,1,0.474,-0.526
8673,0,0.465,0.465
8674,1,0.485,-0.515
8675,0,0.47,0.47
8676,1,0.473,-0.527
8677,0,0.478,0.478
8678,1,0.47,-0.53
8679,1,0.474,-0.526
8680,1,0.49,-0.51
8681,1,0.479,-0.521
8682,1,0.477,-0.523
8683,1,0.483,-0.517
8684,0,0.491,0.491
8685,1,0.472,-0.528
8686,0,0.493,0.493
8687,1,0.479,-0.521
8688,1,0.475,-0.525
8689,0,0.466,0.466
8690,0,0.496,0.496
8691,1,0.482,-0.518
8692,1,0.474,-0.526
8693,1,0.476,-0.524
8694,1,0.472,-0.528
8695,1,0.49,-0.51
8696,1,0.482,-0.518
8697,0,0.464,0.464
8698,1,0.49,-0.51
8699,1,0.483,-0.517
8700,1,0.475,-0.525
8701,1,0.472,-0.528
8702,1,0.49,-0.51
8703,1,0.472,-0.528
8704,0,0.465,0.465
8705,0,0.496,0.496
8706,1,0.471,-0.529
8707,1,0.488,-0.512
8708,1,0.48,-0.52
8709,0,0.492,0.492
8710,1,0.477,-0.523
8711,0,0.491,0.491
8712,0,0.493,0.493
8713,0,0.465,0.465
8714,1,0.476,-0.524
8715,0,0.476,0.476
8716,1,0.477,-0.523
8717,0,0.481,0.481
8718,1,0.487,-0.513
8719,1,0.491,-0.509
8720,1,0.484,-0.516
8721,1,0.486,-0.514
8722,0,0.465,0.465
8723,1,0.473,-0.527
8724,1,0.476,-0.524
8725,1,0.492,-0.508
8726,0,0.469,0.469
8727,1,0.481,-0.519
8728,0,0.493,0.493
8729,0,0.478,0.478
8730,1,0.481,-0.519
8731,0,0.467,0.467
8732,0,0.495,0.495
8733,0,0.484,0.484
8734,0,0.464,0.464
8735,1,0.482,-0.518
8736,0,0.481,0.481
8737,0,0.49,0.49
8738,1,0.483,-0.517
8739,0,0.493,0.493
8740,1,0.486,-0.514
8741,1,0.489,-0.511
8742,0,0.467,0.467
8743,0,0.494,0.494
8744,0,0.473,0.473
8745,1,0.486,-0.514
8746,1,0.471,-0.529
8747,1,0.468,-0.532
8748,1,0.483,-0.517
8749,0,0.465,0.465
8750,1,0.485,-0.515
8751,0,0.467,0.467
8752,0,0.465,0.465
8753,0,0.47,0.47
8754,1,0.475,-0.525
8755,1,0.488,-0.512
8756,1,0.488,-0.512
8757,0,0.468,0.468
8758,1,0.482,-0.518
8759,0,0.464,0.464
8760,0,0.489,0.489
8761,1,0.477,-0.523
8762,0,0.489,0.489
8763,0,0.487,0.487
8764,1,0.47,-0.53
8765,1,0.482,-0.518
8766,0,0.495,0.495
8767,0,0.468,0.468
8768,0,0.494,0.494
8769,0,0.491,0.491
8770,0,0.463,0.463
8771,0,0.492,0.492
8772,1,0.478,-0.522
8773,0,0.477,0.477
8774,1,0.491,-0.509
8775,1,0.484,-0.516
8776,0,0.465,0.465
8777,0,0.48,0.48
8778,1,0.485,-0.515
8779,1,0.486,-0.514
8780,0,0.463,0.463
8781,0,0.483,0.483
8782,0,0.464,0.464
8783,1,0.486,-0.514
8784,1,0.483,-0.517
8785,0,0.478,0.478
8786,1,0.478,-0.522
8787,0,0.492,0.492
8788,0,0.495,0.495
8789,1,0.469,-0.531
8790,1,0.489,-0.511
8791,0,0.491,0.491
8792,0,0.49,0.49
8793,0,0.477,0.477
8794,0,0.488,0.488
8795,0,0.465,0.465
8796,0,0.464,0.464
8797,1,0.488,-0.512
8798,0,0.463,0.463
8799,1,0.478,-0.522
8800,0,0.492,0.492
8801,0,0.466,0.466
8802,1,0.479,-0.521
8803,0,0.471,0.471
8804,1,0.481,-0.519
8805,0,0.496,0.496
8806,0,0.464,0.464
8807,1,0.487,-0.513
8808,0,0.463,0.463
8809,1,0.485,-0.515
8810,1,0.484,-0.516
8811,0,0.491,0.491
8812,0,0.497,0.497
8813,0,0.479,0.479
8814,1,0.469,-0.531
8815,1,0.474,-0.526
8816,0,0.488,0.488
8817,0,0.488,0.488
8818,0,0.467,0.467
8819,1,0.47,-0.53
8820,1,0.477,-0.523
8821,0,0.467,0.467
8822,1,0.476,-0.524
8823,1,0.483,-0.517
8824,0,0.487,0.487
8825,0,0.493,0.493
8826,1,0.485,-0.515
8827,0,0.491,0.491
8828,1,0.476,-0.524
8829,1,0.489,-0.511
8830,1,0.475,-0.525
8831,0,0.465,0.465
8832,1,0.481,-0.519
8833,1,0.472,-0.528
8834,1,0.472,-0.528
8835,0,0.463,0.463
8836,0,0.495,0.495
8837,1,0.485,-0.515
8838,0,0.464,0.464
8839,1,0.471,-0.529
8840,0,0.463,0.463
8841,1,0.468,-0.532
8842,1,0.473,-0.527
8843,1,0.484,-0.516
8844,0,0.473,0.473
8845,0,0.473,0.473
8846,0,0.495,0.495
8847,1,0.485,-0.515
8848,1,0.483,-0.517
8849,1,0.485,-0.515
8850,1,0.476,-0.524
8851,0,0.496,0.496
8852,0,0.491,0.491
8853,0,0.496,0.496
8854,0,0.495,0.495
8855,1,0.472,-0.528
8856,1,0.486,-0.514
8857,1,0.49,-0.51
8858,0,0.495,0.495
8859,0,0.496,0.496
8860,1,0.475,-0.525
8861,1,0.467,-0.533
8862,1,0.486,-0.514
8863,1,0.479,-0.521
8864,0,0.486,0.486
8865,1,0.492,-0.508
8866,0,0.466,0.466
8867,0,0.486,0.486
8868,0,0.47,0.47
8869,0,0.494,0.494
8870,1,0.47,-0.53
8871,0,0.484,0.484
8872,1,0.488,-0.512
8873,0,0.494,0.494
8874,1,0.479,-0.521
8875,0,0.486,0.486
8876,0,0.471,0.471
8877,0,0.478,0.478
8878,0,0.492,0.492
8879,1,0.487,-0.513
8880,1,0.483,-0.517
8881,1,0.491,-0.509
8882,1,0.491,-0.509
8883,0,0.476,0.476
8884,0,0.489,0.489
8885,0,0.494,0.494
8886,1,0.493,-0.507
8887,0,0.48,0.48
8888,0,0.473,0.473
8889,0,0.487,0.487
8890,1,0.483,-0.517
8891,0,0.468,0.468
8892,0,0.491,0.491
8893,0,0.49,0.49
8894,0,0.485,0.485
8895,1,0.482,-0.518
8896,1,0.474,-0.526
8897,1,0.47,-0.53
8898,1,0.472,-0.528
8899,0,0.471,0.471
8900,0,0.477,0.477
8901,1,0.478,-0.522
8902,0,0.472,0.472
8903,0,0.495,0.495
8904,1,0.471,-0.529
8905,1,0.488,-0.512
8906,0,0.495,0.495
8907,1,0.475,-0.525
8908,1,0.467,-0.533
8909,0,0.48,0.48
8910,1,0.48,-0.52
8911,0,0.486,0.486
8912,0,0.493,0.493
8913,1,0.478,-0.522
8914,0,0.464,0.464
8915,0,0.491,0.491
8916,1,0.493,-0.507
8917,1,0.482,-0.518
8918,1,0.484,-0.516
8919,0,0.495,0.495
8920,0,0.478,0.478
8921,1,0.478,-0.522
8922,0,0.466,0.466
8923,0,0.486,0.486
8924,1,0.476,-0.524
8925,0,0.492,0.492
8926,0,0.486,0.486
8927,1,0.472,-0.528
8928,0,0.484,0.484
8929,1,0.477,-0.523
8930,0,0.467,0.467
8931,1,0.468,-0.532
8932,0,0.496,0.496
8933,0,0.486,0.486
8934,0,0.47,0.47
8935,0,0.482,0.482
8936,1,0.479,-0.521
8937,0,0.492,0.492
8938,1,0.468,-0.532
8939,1,0.482,-0.518
8940,1,0.481,-0.519
8941,0,0.494,0.494
8942,0,0.468,0.468
8943,1,0.484,-0.516
8944,1,0.474,-0.526
8945,1,0.476,-0.524
8946,1,0.475,-0.525
8947,0,0.495,0.495
8948,1,0.485,-0.515
8949,0,0.465,0.465
8950,0,0.493,0.493
8951,0,0.496,0.496
8952,0,0.48,0.48
8953,0,0.494,0.494
8954,1,0.485,-0.515
8955,1,0.489,-0.511
8956,0,0.468,0.468
8957,0,0.494,0.494
8958,0,0.468,0.468
8959,0,0.471,0.471
8960,1,0.478,-0.522
8961,0,0.496,0.496
8962,1,0.482,-0.518
8963,1,0.481,-0.519
8964,0,0.465,0.465
8965,1,0.483,-0.517
8966,0,0.482,0.482
8967,1,0.476,-0.524
8968,1,0.474,-0.526
8969,1,0.472,-0.528
8970,1,0.47,-0.53
8971,1,0.468,-0.532
8972,1,0.489,-0.511
8973,1,0.471,-0.529
8974,1,0.48,-0.52
8975,0,0.467,0.467
8976,0,0.481,0.481
8977,1,0.488,-0.512
8978,1,0.485,-0.515
8979,0,0.465,0.465
8980,1,0.482,-0.518
8981,0,0.465,0.465
8982,0,0.463,0.463
8983,1,0.479,-0.521
8984,0,0.466,0.466
8985,0,0.494,0.494
8986,1,0.485,-0.515
8987,1,0.473,-0.527
8988,0,0.49,0.49
8989,0,0.493,0.493
8990,0,0.466,0.466
8991,0,0.495,0.495
8992,0,0.49,0.49
8993,1,0.482,-0.518
8994,1,0.483,-0.517
8995,0,0.496,0.496
8996,0,0.492,0.492
8997,0,0.495,0.495
8998,1,0.479,-0.521
8999,0,0.491,0.491
9000,0,0.48,0.48
9001,1,0.472,-0.528
9002,0,0.489,0.489
9003,1,0.477,-0.523
9004,0,0.464,0.464
9005,0,0.465,0.465
9006,1,0.475,-0.525
9007,0,0.485,0.485
9008,1,0.476,-0.524
9009,1,0.475,-0.525
9010,1,0.489,-0.511
9011,0,0.481,0.481
9012,0,0.477,0.477
9013,1,0.486,-0.514
9014,0,0.495,0.495
9015,1,0.49,-0.51
9016,1,0.49,-0.51
9017,1,0.486,-0.514
9018,1,0.485,-0.515
9019,0,0.463,0.463
9020,0,0.493,0.493
9021,0,0.486,0.486
9022,1,0.475,-0.525
9023,1,0.485,-0.515
9024,1,0.478,-0.522
9025,1,0.47,-0.53
9026,0,0.477,0.477
9027,1,0.487,-0.513
9028,1,0.49,-0.51
9029,0,0.468,0.468
9030,0,0.466,0.466
9031,0,0.464,0.464
9032,1,0.479,-0.521
9033,0,0.486,0.486
9034,1,0.485,-0.515
9035,1,0.487,-0.513
9036,0,0.496,0.496
9037,1,0.473,-0.527
9038,0,0.479,0.479
9039,1,0.489,-0.511
9040,0,0.479,0.479
9041,0,0.49,0.49
9042,0,0.465,0.465
9043,0,0.484,0.484
9044,1,0.473,-0.527
9045,0,0.485,0.485
9046,0,0.475,0.475
9047,0,0.496,0.496
9048,0,0.482,0.482
9049,1,0.489,-0.511
9050,0,0.474,0.474
9051,1,0.492,-0.508
9052,0,0.467,0.467
9053,1,0.476,-0.524
9054,0,0.472,0.472
9055,1,0.472,-0.528
9056,0,0.478,0.478
9057,0,0.482,0.482
9058,0,0.484,0.484
9059,0,0.493,0.493
9060,0,0.492,0.492
9061,0,0.468,0.468
9062,0,0.487,0.487
9063,0,0.489,0.489
9064,1,0.489,-0.511
9065,0,0.486,0.486
9066,0,0.487,0.487
9067,1,0.48,-0.52
9068,0,0.464,0.464
9069,0,0.464,0.464
9070,0,0.465,0.465
9071,0,0.476,0.476
9072,1,0.479,-0.521
9073,0,0.496,0.496
9074,0,0.491,0.491
9075,0,0.496,0.496
9076,0,0.493,0.493
9077,1,0.489,-0.511
9078,0,0.468,0.468
9079,1,0.488,-0.512
9080,0,0.466,0.466
9081,1,0.492,-0.508
9082,0,0.492,0.492
9083,0,0.489,0.489
9084,1,0.473,-0.527
9085,1,0.482,-0.518
9086,1,0.49,-0.51
9087,0,0.494,0.494
9088,1,0.473,-0.527
9089,0,0.467,0.467
9090,0,0.475,0.475
9091,1,0.472,-0.528
9092,1,0.492,-0.508
9093,1,0.487,-0.513
9094,0,0.466,0.466
9095,0,0.496,0.496
9096,0,0.496,0.496
9097,0,0.496,0.496
9098,1,0.484,-0.516
9099,0,0.496,0.496
9100,1,0.469,-0.531
9101,1,0.47,-0.53
9102,0,0.494,0.494
9103,0,0.485,0.485
9104,1,0.47,-0.53
9105,0,0.492,0.492
9106,0,0.495,0.495
9107,0,0.467,0.467
9108,1,0.487,-0.513
9109,0,0.481,0.481
9110,0,0.484,0.484
9111,0,0.495,0.495
9112,1,0.476,-0.524
9113,0,0.466,0.466
9114,0,0.487,0.487
9115,0,0.495,0.495
9116,0,0.496,0.496
9117,1,0.474,-0.526
9118,1,0.482,-0.518
9119,0,0.467,0.467
9120,1,0.48,-0.52
9121,0,0.494,0.494
9122,0,0.477,0.477
9123,0,0.489,0.489
9124,0,0.464,0.464
9125,1,0.483,-0.517
9126,1,0.488,-0.512
9127,1,0.492,-0.508
9128,1,0.476,-0.524
9129,0,0.464,0.464
9130,1,0.477,-0.523
9131,1,0.473,-0.527
9132,0,0.481,0.481
9133,1,0.481,-0.519
9134,0,0.494,0.494
9135,1,0.478,-0.522
9136,1,0.487,-0.513
9137,1,0.474,-0.526
9138,1,0.471,-0.529
9139,1,0.482,-0.518
9140,0,0.466,0.466
9141,0,0.467,0.467
9142,0,0.465,0.465
9143,1,0.483,-0.517
9144,1,0.485,-0.515
9145,0,0.496,0.496
9146,0,0.47,0.47
9147,0,0.465,0.465
9148,0,0.466,0.466
9149,0,0.495,0.495
9150,0,0.48,0.48
9151,0,0.483,0.483
9152,0,0.494,0.494
9153,1,0.492,-0.508
9154,1,0.476,-0.524
9155,1,0.483,-0.517
9156,1,0.472,-0.528
9157,0,0.464,0.464
9158,1,0.493,-0.507
9159,1,0.488,-0.512
9160,0,0.49,0.49
9161,0,0.481,0.481
9162,1,0.47,-0.53
9163,1,0.478,-0.522
9164,1,0.468,-0.532
9165,1,0.47,-0.53
9166,0,0.494,0.494
9167,1,0.471,-0.529
9168,0,0.466,0.466
9169,1,0.474,-0.526
9170,1,0.483,-0.517
9171,1,0.493,-0.507
9172,1,0.485,-0.515
9173,1,0.476,-0.524
9174,0,0.465,0.465
9175,1,0.48,-0.52
9176,1,0.484,-0.516
9177,1,0.489,-0.511
9178,1,0.487,-0.513
9179,1,0.487,-0.513
9180,1,0.487,-0.513
9181,1,0.488,-0.512
9182,1,0.478,-0.522
9183,1,0.481,-0.519
9184,1,0.477,-0.523
9185,1,0.484,-0.516
9186,0,0.47,0.47
9187,1,0.479,-0.521
9188,1,0.47,-0.53
9189,0,0.479,0.479
9190,1,0.489,-0.511
9191,1,0.484,-0.516
9192,1,0.478,-0.522
9193,1,0.479,-0.521
9194,0,0.464,0.464
9195,1,0.48,-0.52
9196,0,0.494,0.494
9197,1,0.474,-0.526
9198,0,0.493,0.493
9199,0,0.492,0.492
9200,0,0.496,0.496
9201,0,0.47,0.47
9202,1,0.475,-0.525
9203,0,0.475,0.475
9204,0,0.49,0.49
9205,1,0.487,-0.513
9206,0,0.466,0.466
9207,0,0.489,0.489
9208,1,0.485,-0.515
9209,1,0.473,-0.527
9210,0,0.495,0.495
9211,0,0.474,0.474
9212,1,0.478,-0.522
9213,0,0.493,0.493
9214,1,0.472,-0.528
9215,0,0.469,0.469
9216,0,0.492,0.492
9217,1,0.484,-0.516
9218,0,0.487,0.487
9219,0,0.491,0.491
9220,0,0.494,0.494
9221,0,0.464,0.464
9222,1,0.475,-0.525
9223,0,0.47,0.47
9224,0,0.496,0.496
9225,0,0.479,0.479
9226,1,0.474,-0.526
9227,1,0.485,-0.515
9228,0,0.493,0.493
9229,1,0.484,-0.516
9230,0,0.495,0.495
9231,0,0.493,0.493
9232,0,0.465,0.465
9233,1,0.473,-0.527
9234,0,0.464,0.464
9235,1,0.468,-0.532
9236,1,0.477,-0.523
9237,1,0.479,-0.521
9238,0,0.478,0.478
9239,0,0.488,0.488
9240,0,0.484,0.484
9241,1,0.469,-0.531
9242,1,0.486,-0.514
9243,1,0.474,-0.526
9244,0,0.486,0.486
9245,1,0.48,-0.52
9246,1,0.473,-0.527
9247,1,0.472,-0.528
9248,0,0.465,0.465
9249,0,0.463,0.463
9250,1,0.486,-0.514
9251,0,0.48,0.48
9252,1,0.48,-0.52
9253,0,0.492,0.492
9254,1,0.474,-0.526
9255,0,0.465,0.465
9256,0,0.487,0.487
9257,1,0.486,-0.514
9258,1,0.489,-0.511
9259,0,0.464,0.464
9260,1,0.476,-0.524
9261,0,0.468,0.468
9262,1,0.471,-0.529
9263,0,0.495,0.495
9264,0,0.476,0.476
9265,0,0.489,0.489
9266,0,0.473,0.473
9267,1,0.484,-0.516
9268,0,0.492,0.492
9269,0,0.494,0.494
9270,1,0.472,-0.528
9271,1,0.471,-0.529
9272,1,0.483,-0.517
9273,0,0.496,0.496
9274,1,0.48,-0.52
9275,0,0.493,0.493
9276,0,0.484,0.484
9277,1,0.488,-0.512
9278,1,0.484,-0.516
9279,0,0.496,0.496
9280,1,0.483,-0.517
9281,1,0.481,-0.519
9282,0,0.472,0.472
9283,1,0.477,-0.523
9284,0,0.48,0.48
9285,0,0.47,0.47
9286,0,0.464,0.464
9287,0,0.496,0.496
9288,0,0.465,0.465
9289,0,0.492,0.492
9290,0,0.476,0.476
9291,0,0.466,0.466
9292,0,0.496,0.496
9293,1,0.478,-0.522
9294,1,0.482,-0.518
9295,1,0.483,-0.517
9296,0,0.468,0.468
9297,1,0.471,-0.529
9298,0,0.491,0.491
9299,0,0.496,0.496
9300,1,0.491,-0.509
9301,1,0.486,-0.514
9302,1,0.491,-0.509
9303,0,0.465,0.465
9304,1,0.476,-0.524
9305,0,0.494,0.494
9306,1,0.482,-0.518
9307,1,0.476,-0.524
9308,0,0.486,0.486
9309,0,0.464,0.464
9310,0,0.481,0.481
9311,0,0.492,0.492
9312,0,0.469,0.469
9313,1,0.472,-0.528
9314,1,0.472,-0.528
9315,1,0.476,-0.524
9316,0,0.468,0.468
9317,1,0.493,-0.507
9318,0,0.486,0.486
9319,0,0.487,0.487
9320,0,0.473,0.473
9321,1,0.486,-0.514
9322,1,0.487,-0.513
9323,0,0.464,0.464
9324,1,0.492,-0.508
9325,1,0.468,-0.532
9326,0,0.465,0.465
9327,1,0.477,-0.523
9328,1,0.479,-0.521
9329,0,0.474,0.474
9330,1,0.479,-0.521
9331,1,0.477,-0.523
9332,1,0.486,-0.514
9333,0,0.49,0.49
9334,0,0.482,0.482
9335,0,0.464,0.464
9336,0,0.489,0.489
9337,0,0.496,0.496
9338,0,0.492,0.492
9339,1,0.468,-0.532
9340,0,0.466,0.466
9341,0,0.467,0.467
9342,0,0.464,0.464
9343,0,0.465,0.465
9344,1,0.482,-0.518
9345,0,0.473,0.473
9346,0,0.491,0.491
9347,1,0.49,-0.51
9348,0,0.47,0.47
9349,0,0.477,0.477
9350,1,0.479,-0.521
9351,0,0.472,0.472
9352,0,0.493,0.493
9353,0,0.486,0.486
9354,0,0.484,0.484
9355,1,0.471,-0.529
9356,1,0.486,-0.514
9357,0,0.47,0.47
9358,1,0.469,-0.531
9359,1,0.484,-0.516
9360,0,0.478,0.478
9361,0,0.466,0.466
9362,1,0.485,-0.515
9363,0,0.482,0.482
9364,0,0.476,0.476
9365,0,0.474,0.474
9366,1,0.489,-0.511
9367,0,0.471,0.471
9368,1,0.485,-0.515
9369,0,0.492,0.492
9370,1,0.481,-0.519
9371,0,0.476,0.476
9372,1,0.489,-0.511
9373,0,0.495,0.495
9374,1,0.469,-0.531
9375,1,0.474,-0.526
9376,1,0.469,-0.531
9377,1,0.486,-0.514
9378,1,0.478,-0.522
9379,1,0.469,-0.531
9380,0,0.487,0.487
9381,0,0.463,0.463
9382,0,0.472,0.472
9383,0,0.479,0.479
9384,1,0.487,-0.513
9385,1,0.471,-0.529
9386,0,0.472,0.472
9387,0,0.482,0.482
9388,0,0.472,0.472
9389,1,0.483,-0.517
9390,0,0.482,0.482
9391,1,0.479,-0.521
9392,0,0.468,0.468
9393,1,0.474,-0.526
9394,0,0.468,0.468
9395,1,0.483,-0.517
9396,0,0.466,0.466
9397,0,0.476,0.476
9398,0,0.483,0.483
9399,1,0.481,-0.519
9400,1,0.475,-0.525
9401,0,0.479,0.479
9402,0,0.471,0.471
9403,1,0.484,-0.516
9404,0,0.494,0.494
9405,1,0.489,-0.511
9406,1,0.487,-0.513
9407,1,0.47,-0.53
9408,1,0.475,-0.525
9409,0,0.463,0.463
9410,0,0.496,0.496
9411,1,0.475,-0.525
9412,0,0.495,0.495
9413,0,0.481,0.481
9414,1,0.476,-0.524
9415,1,0.484,-0.516
9416,1,0.491,-0.509
9417,0,0.478,0.478
9418,1,0.475,-0.525
9419,0,0.496,0.496
9420,1,0.486,-0.514
9421,0,0.496,0.496
9422,0,0.48,0.48
9423,1,0.476,-0.524
9424,0,0.473,0.473
9425,1,0.476,-0.524
9426,1,0.483,-0.517
9427,0,0.494,0.494
9428,0,0.465,0.465
9429,0,0.476,0.476
9430,1,0.493,-0.507
9431,1,0.485,-0.515
9432,1,0.47,-0.53
9433,0,0.478,0.478
9434,1,0.484,-0.516
9435,0,0.487,0.487
9436,1,0.475,-0.525
9437,0,0.48,0.48
9438,1,0.481,-0.519
9439,1,0.488,-0.512
9440,1,0.472,-0.528
9441,0,0.465,0.465
9442,1,0.474,-0.526
9443,0,0.464,0.464
9444,1,0.477,-0.523
9445,1,0.476,-0.524
9446,1,0.476,-0.524
9447,0,0.467,0.467
9448,0,0.479,0.479
9449,1,0.469,-0.531
9450,0,0.477,0.477
9451,1,0.47,-0.53
9452,1,0.49,-0.51
9453,0,0.479,0.479
9454,1,0.471,-0.529
9455,1,0.483,-0.517
9456,1,0.491,-0.509
9457,1,0.487,-0.513
9458,0,0.483,0.483
9459,0,0.465,0.465
9460,0,0.493,0.493
9461,1,0.477,-0.523
9462,1,0.493,-0.507
9463,1,0.483,-0.517
9464,0,0.494,0.494
9465,0,0.463,0.463
9466,1,0.479,-0.521
9467,1,0.478,-0.522
9468,1,0.472,-0.528
9469,1,0.49,-0.51
9470,0,0.473,0.473
9471,0,0.465,0.465
9472,1,0.476,-0.524
9473,1,0.475,-0.525
9474,0,0.48,0.48
9475,0,0.464,0.464
9476,1,0.473,-0.527
9477,0,0.477,0.477
9478,0,0.496,0.496
9479,1,0.468,-0.532
9480,0,0.484,0.484
9481,0,0.491,0.491
9482,1,0.493,-0.507
9483,1,0.49,-0.51
9484,1,0.47,-0.53
9485,0,0.469,0.469
9486,0,0.478,0.478
9487,1,0.474,-0.526
9488,0,0.482,0.482
9489,1,0.481,-0.519
9490,1,0.476,-0.524
9491,1,0.488,-0.512
9492,1,0.484,-0.516
9493,1,0.474,-0.526
9494,0,0.466,0.466
9495,1,0.473,-0.527
9496,1,0.487,-0.513
9497,0,0.495,0.495
9498,1,0.479,-0.521
9499,0,0.469,0.469
9500,0,0.494,0.494
9501,0,0.474,0.474
9502,0,0.495,0.495
9503,0,0.466,0.466
9504,1,0.487,-0.513
9505,0,0.465,0.465
9506,0,0.491,0.491
9507,1,0.478,-0.522
9508,1,0.477,-0.523
9509,1,0.484,-0.516
9510,0,0.486,0.486
9511,1,0.488,-0.512
9512,0,0.463,0.463
9513,1,0.476,-0.524
9514,1,0.485,-0.515
9515,0,0.464,0.464
9516,0,0.49,0.49
9517,1,0.483,-0.517
9518,1,0.468,-0.532
9519,0,0.494,0.494
9520,0,0.464,0.464
9521,0,0.493,0.493
9522,0,0.472,0.472
9523,1,0.471,-0.529
9524,0,0.492,0.492
9525,0,0.491,0.491
9526,1,0.477,-0.523
9527,1,0.482,-0.518
9528,1,0.481,-0.519
9529,0,0.476,0.476
9530,0,0.473,0.473
9531,0,0.495,0.495
9532,0,0.473,0.473
9533,0,0.492,0.492
9534,1,0.467,-0.533
9535,0,0.479,0.479
9536,1,0.48,-0.52
9537,0,0.495,0.495
9538,1,0.485,-0.515
9539,1,0.489,-0.511
9540,1,0.471,-0.529
9541,0,0.48,0.48
9542,0,0.482,0.482
9543,1,0.483,-0.517
9544,1,0.475,-0.525
9545,1,0.483,-0.517
9546,0,0.467,0.467
9547,0,0.491,0.491
9548,0,0.471,0.471
9549,1,0.473,-0.527
9550,0,0.468,0.468
9551,1,0.474,-0.526
9552,1,0.48,-0.52
9553,1,0.474,-0.526
9554,1,0.469,-0.531
9555,1,0.473,-0.527
9556,1,0.48,-0.52
9557,0,0.495,0.495
9558,0,0.463,0.463
9559,0,0.481,0.481
9560,0,0.466,0.466
9561,0,0.494,0.494
9562,0,0.488,0.488
9563,1,0.49,-0.51
9564,0,0.481,0.481
9565,1,0.471,-0.529
9566,0,0.496,0.496
9567,0,0.477,0.477
9568,0,0.467,0.467
9569,0,0.483,0.483
9570,1,0.474,-0.526
9571,1,0.484,-0.516
9572,1,0.47,-0.53
9573,0,0.485,0.485
9574,0,0.475,0.475
9575,1,0.483,-0.517
9576,1,0.476,-0.524
9577,0,0.491,0.491
9578,1,0.474,-0.526
9579,0,0.468,0.468
9580,0,0.496,0.496
9581,1,0.476,-0.524
9582,1,0.487,-0.513
9583,1,0.472,-0.528
9584,1,0.482,-0.518
9585,0,0.496,0.496
9586,1,0.477,-0.523
9587,1,0.479,-0.521
9588,1,0.481,-0.519
9589,0,0.489,0.489
9590,0,0.469,0.469
9591,1,0.472,-0.528
9592,0,0.492,0.492
9593,0,0.482,0.482
9594,1,0.487,-0.513
