=== Run information ===

Scheme:       weka.classifiers.functions.LinearRegression -S 0 -R 1.0E-8 -num-decimal-places 4
Relation:     ring-merged-weka
Instances:    10000
Attributes:   3
              input1
              input2
              output
Test mode:    user supplied test set:  size unknown (reading incrementally)

=== Classifier model (full training set) ===


Linear Regression Model

output =

      0.0212 * input1 +
      0.4486

Time taken to build model: 0.02 seconds

=== Predictions on test set ===

inst#,actual,predicted,error
8639,1,0.444,-0.556
8640,1,0.436,-0.564
8641,0,0.456,0.456
8642,1,0.455,-0.545
8643,0,0.467,0.467
8644,1,0.444,-0.556
8645,0,0.457,0.457
8646,0,0.446,0.446
8647,1,0.459,-0.541
8648,0,0.431,0.431
8649,1,0.433,-0.567
8650,1,0.437,-0.563
8651,0,0.434,0.434
8652,1,0.443,-0.557
8653,0,0.465,0.465
8654,0,0.47,0.47
8655,0,0.45,0.45
8656,1,0.436,-0.564
8657,0,0.429,0.429
8658,1,0.445,-0.555
8659,1,0.459,-0.541
8660,0,0.465,0.465
8661,0,0.466,0.466
8662,0,0.468,0.468
8663,0,0.459,0.459
8664,1,0.465,-0.535
8665,0,0.442,0.442
8666,0,0.458,0.458
8667,0,0.468,0.468
8668,1,0.452,-0.548
8669,1,0.453,-0.547
8670,1,0.451,-0.549
8671,1,0.448,-0.552
8672,0,0.432,0.432
8673,1,0.439,-0.561
8674,0,0.456,0.456
8675,1,0.452,-0.548
8676,0,0.458,0.458
8677,0,0.46,0.46
8678,0,0.461,0.461
8679,1,0.44,-0.56
8680,1,0.452,-0.548
8681,0,0.466,0.466
8682,1,0.447,-0.553
8683,1,0.455,-0.545
8684,1,0.447,-0.553
8685,0,0.468,0.468
8686,0,0.451,0.451
8687,0,0.47,0.47
8688,1,0.458,-0.542
8689,1,0.445,-0.555
8690,0,0.448,0.448
8691,1,0.443,-0.557
8692,0,0.441,0.441
8693,0,0.431,0.431
8694,1,0.46,-0.54
8695,1,0.435,-0.565
8696,1,0.444,-0.556
8697,0,0.464,0.464
8698,0,0.45,0.45
8699,1,0.451,-0.549
8700,0,0.468,0.468
8701,0,0.432,0.432
8702,0,0.463,0.463
8703,0,0.433,0.433
8704,0,0.433,0.433
8705,0,0.448,0.448
8706,1,0.455,-0.545
8707,0,0.469,0.469
8708,1,0.458,-0.542
8709,0,0.466,0.466
8710,0,0.44,0.44
8711,1,0.439,-0.561
8712,0,0.436,0.436
8713,1,0.453,-0.547
8714,0,0.446,0.446
8715,1,0.451,-0.549
8716,0,0.466,0.466
8717,1,0.46,-0.54
8718,1,0.458,-0.542
8719,0,0.467,0.467
8720,1,0.449,-0.551
8721,0,0.467,0.467
8722,0,0.453,0.453
8723,0,0.433,0.433
8724,0,0.431,0.431
8725,0,0.461,0.461
8726,1,0.434,-0.566
8727,0,0.43,0.43
8728,0,0.461,0.461
8729,1,0.445,-0.555
8730,0,0.467,0.467
8731,0,0.439,0.439
8732,1,0.447,-0.553
8733,1,0.432,-0.568
8734,1,0.434,-0.566
8735,0,0.428,0.428
8736,0,0.464,0.464
8737,0,0.469,0.469
8738,0,0.452,0.452
8739,0,0.458,0.458
8740,0,0.45,0.45
8741,0,0.465,0.465
8742,0,0.431,0.431
8743,1,0.442,-0.558
8744,1,0.433,-0.567
8745,0,0.441,0.441
8746,1,0.445,-0.555
8747,0,0.461,0.461
8748,0,0.467,0.467
8749,1,0.454,-0.546
8750,0,0.467,0.467
8751,1,0.441,-0.559
8752,1,0.441,-0.559
8753,1,0.435,-0.565
8754,1,0.453,-0.547
8755,1,0.455,-0.545
8756,1,0.441,-0.559
8757,1,0.45,-0.55
8758,0,0.457,0.457
8759,0,0.432,0.432
8760,0,0.467,0.467
8761,0,0.449,0.449
8762,1,0.459,-0.541
8763,1,0.439,-0.561
8764,0,0.468,0.468
8765,0,0.451,0.451
8766,1,0.456,-0.544
8767,0,0.454,0.454
8768,0,0.466,0.466
8769,0,0.466,0.466
8770,0,0.432,0.432
8771,0,0.438,0.438
8772,0,0.45,0.45
8773,1,0.456,-0.544
8774,1,0.457,-0.543
8775,1,0.438,-0.562
8776,0,0.432,0.432
8777,1,0.443,-0.557
8778,1,0.447,-0.553
8779,1,0.434,-0.566
8780,0,0.459,0.459
8781,1,0.441,-0.559
8782,1,0.445,-0.555
8783,1,0.449,-0.551
8784,0,0.463,0.463
8785,1,0.457,-0.543
8786,1,0.451,-0.549
8787,1,0.447,-0.553
8788,0,0.466,0.466
8789,1,0.455,-0.545
8790,0,0.469,0.469
8791,1,0.452,-0.548
8792,1,0.455,-0.545
8793,0,0.47,0.47
8794,1,0.459,-0.541
8795,0,0.468,0.468
8796,0,0.449,0.449
8797,1,0.447,-0.553
8798,0,0.436,0.436
8799,1,0.44,-0.56
8800,1,0.442,-0.558
8801,0,0.464,0.464
8802,1,0.439,-0.561
8803,1,0.46,-0.54
8804,1,0.448,-0.552
8805,0,0.433,0.433
8806,1,0.44,-0.56
8807,1,0.448,-0.552
8808,0,0.458,0.458
8809,1,0.449,-0.551
8810,1,0.437,-0.563
8811,0,0.465,0.465
8812,1,0.444,-0.556
8813,1,0.458,-0.542
8814,1,0.446,-0.554
8815,0,0.447,0.447
8816,0,0.47,0.47
8817,1,0.458,-0.542
8818,0,0.433,0.433
8819,1,0.459,-0.541
8820,0,0.457,0.457
8821,1,0.458,-0.542
8822,1,0.443,-0.557
8823,1,0.435,-0.565
8824,0,0.434,0.434
8825,1,0.441,-0.559
8826,1,0.463,-0.537
8827,0,0.446,0.446
8828,0,0.459,0.459
8829,0,0.463,0.463
8830,0,0.468,0.468
8831,1,0.456,-0.544
8832,1,0.44,-0.56
8833,0,0.469,0.469
8834,0,0.467,0.467
8835,0,0.448,0.448
8836,1,0.439,-0.561
8837,0,0.468,0.468
8838,0,0.463,0.463
8839,1,0.449,-0.551
8840,1,0.437,-0.563
8841,1,0.441,-0.559
8842,0,0.446,0.446
8843,0,0.441,0.441
8844,0,0.46,0.46
8845,0,0.464,0.464
8846,1,0.459,-0.541
8847,1,0.447,-0.553
8848,1,0.45,-0.55
8849,1,0.46,-0.54
8850,0,0.434,0.434
8851,0,0.46,0.46
8852,0,0.456,0.456
8853,0,0.465,0.465
8854,0,0.468,0.468
8855,1,0.447,-0.553
8856,0,0.433,0.433
8857,0,0.47,0.47
8858,0,0.433,0.433
8859,1,0.436,-0.564
8860,0,0.466,0.466
8861,1,0.439,-0.561
8862,0,0.47,0.47
8863,1,0.459,-0.541
8864,0,0.459,0.459
8865,0,0.438,0.438
8866,1,0.457,-0.543
8867,1,0.443,-0.557
8868,1,0.454,-0.546
8869,1,0.458,-0.542
8870,0,0.465,0.465
8871,1,0.46,-0.54
8872,0,0.43,0.43
8873,0,0.437,0.437
8874,1,0.453,-0.547
8875,1,0.437,-0.563
8876,1,0.446,-0.554
8877,0,0.445,0.445
8878,0,0.427,0.427
8879,0,0.429,0.429
8880,0,0.44,0.44
8881,0,0.43,0.43
8882,1,0.445,-0.555
8883,1,0.453,-0.547
8884,0,0.436,0.436
8885,1,0.446,-0.554
8886,1,0.445,-0.555
8887,0,0.433,0.433
8888,0,0.463,0.463
8889,1,0.444,-0.556
8890,0,0.454,0.454
8891,0,0.441,0.441
8892,0,0.436,0.436
8893,0,0.456,0.456
8894,1,0.439,-0.561
8895,0,0.452,0.452
8896,0,0.44,0.44
8897,0,0.466,0.466
8898,0,0.441,0.441
8899,0,0.433,0.433
8900,1,0.445,-0.555
8901,1,0.444,-0.556
8902,0,0.432,0.432
8903,0,0.469,0.469
8904,1,0.461,-0.539
8905,0,0.46,0.46
8906,1,0.448,-0.552
8907,1,0.459,-0.541
8908,1,0.432,-0.568
8909,1,0.454,-0.546
8910,0,0.468,0.468
8911,0,0.464,0.464
8912,1,0.454,-0.546
8913,0,0.438,0.438
8914,1,0.453,-0.547
8915,0,0.436,0.436
8916,0,0.437,0.437
8917,0,0.467,0.467
8918,0,0.429,0.429
8919,1,0.46,-0.54
8920,0,0.43,0.43
8921,1,0.452,-0.548
8922,1,0.432,-0.568
8923,0,0.466,0.466
8924,1,0.461,-0.539
8925,1,0.461,-0.539
8926,1,0.452,-0.548
8927,1,0.451,-0.549
8928,0,0.434,0.434
8929,0,0.436,0.436
8930,1,0.446,-0.554
8931,1,0.447,-0.553
8932,0,0.457,0.457
8933,1,0.457,-0.543
8934,0,0.457,0.457
8935,1,0.457,-0.543
8936,1,0.458,-0.542
8937,0,0.446,0.446
8938,1,0.433,-0.567
8939,0,0.46,0.46
8940,0,0.437,0.437
8941,1,0.456,-0.544
8942,0,0.441,0.441
8943,1,0.434,-0.566
8944,0,0.438,0.438
8945,1,0.455,-0.545
8946,1,0.457,-0.543
8947,1,0.442,-0.558
8948,1,0.438,-0.562
8949,0,0.437,0.437
8950,1,0.439,-0.561
8951,0,0.447,0.447
8952,1,0.435,-0.565
8953,1,0.456,-0.544
8954,1,0.438,-0.562
8955,0,0.469,0.469
8956,1,0.433,-0.567
8957,0,0.439,0.439
8958,1,0.441,-0.559
8959,0,0.433,0.433
8960,0,0.43,0.43
8961,1,0.454,-0.546
8962,1,0.457,-0.543
8963,1,0.453,-0.547
8964,1,0.437,-0.563
8965,0,0.434,0.434
8966,0,0.431,0.431
8967,1,0.458,-0.542
8968,1,0.454,-0.546
8969,0,0.446,0.446
8970,1,0.442,-0.558
8971,0,0.428,0.428
8972,0,0.468,0.468
8973,1,0.438,-0.562
8974,1,0.435,-0.565
8975,0,0.463,0.463
8976,1,0.443,-0.557
8977,0,0.429,0.429
8978,0,0.464,0.464
8979,0,0.444,0.444
8980,1,0.439,-0.561
8981,0,0.466,0.466
8982,0,0.447,0.447
8983,1,0.448,-0.552
8984,1,0.435,-0.565
8985,1,0.44,-0.56
8986,1,0.445,-0.555
8987,1,0.449,-0.551
8988,1,0.444,-0.556
8989,0,0.445,0.445
8990,0,0.435,0.435
8991,1,0.441,-0.559
8992,1,0.46,-0.54
8993,0,0.467,0.467
8994,0,0.43,0.43
8995,1,0.44,-0.56
8996,0,0.433,0.433
8997,0,0.429,0.429
8998,0,0.46,0.46
8999,0,0.44,0.44
9000,1,0.459,-0.541
9001,0,0.467,0.467
9002,0,0.467,0.467
9003,1,0.455,-0.545
9004,0,0.449,0.449
9005,0,0.46,0.46
9006,1,0.447,-0.553
9007,1,0.451,-0.549
9008,0,0.434,0.434
9009,1,0.437,-0.563
9010,0,0.437,0.437
9011,0,0.456,0.456
9012,1,0.454,-0.546
9013,1,0.448,-0.552
9014,1,0.463,-0.537
9015,1,0.447,-0.553
9016,0,0.433,0.433
9017,1,0.458,-0.542
9018,0,0.466,0.466
9019,1,0.457,-0.543
9020,0,0.468,0.468
9021,1,0.451,-0.549
9022,1,0.462,-0.538
9023,0,0.429,0.429
9024,1,0.454,-0.546
9025,1,0.455,-0.545
9026,0,0.429,0.429
9027,1,0.437,-0.563
9028,0,0.466,0.466
9029,0,0.461,0.461
9030,0,0.47,0.47
9031,0,0.428,0.428
9032,1,0.452,-0.548
9033,1,0.433,-0.567
9034,0,0.46,0.46
9035,1,0.438,-0.562
9036,1,0.452,-0.548
9037,1,0.457,-0.543
9038,0,0.451,0.451
9039,0,0.441,0.441
9040,1,0.432,-0.568
9041,0,0.459,0.459
9042,1,0.458,-0.542
9043,1,0.461,-0.539
9044,1,0.451,-0.549
9045,1,0.456,-0.544
9046,0,0.467,0.467
9047,1,0.464,-0.536
9048,0,0.468,0.468
9049,1,0.441,-0.559
9050,1,0.452,-0.548
9051,0,0.466,0.466
9052,0,0.431,0.431
9053,1,0.462,-0.538
9054,1,0.455,-0.545
9055,1,0.446,-0.554
9056,0,0.455,0.455
9057,0,0.446,0.446
9058,1,0.44,-0.56
9059,1,0.462,-0.538
9060,0,0.466,0.466
9061,1,0.443,-0.557
9062,0,0.463,0.463
9063,1,0.433,-0.567
9064,0,0.468,0.468
9065,1,0.435,-0.565
9066,0,0.447,0.447
9067,1,0.458,-0.542
9068,0,0.428,0.428
9069,1,0.449,-0.551
9070,1,0.447,-0.553
9071,0,0.468,0.468
9072,1,0.462,-0.538
9073,1,0.459,-0.541
9074,0,0.433,0.433
9075,1,0.434,-0.566
9076,1,0.434,-0.566
9077,1,0.452,-0.548
9078,1,0.445,-0.555
9079,1,0.46,-0.54
9080,1,0.454,-0.546
9081,1,0.446,-0.554
9082,0,0.457,0.457
9083,0,0.467,0.467
9084,1,0.436,-0.564
9085,0,0.468,0.468
9086,1,0.441,-0.559
9087,1,0.436,-0.564
9088,0,0.427,0.427
9089,0,0.461,0.461
9090,1,0.441,-0.559
9091,0,0.428,0.428
9092,1,0.44,-0.56
9093,0,0.465,0.465
9094,0,0.435,0.435
9095,0,0.43,0.43
9096,1,0.449,-0.551
9097,1,0.451,-0.549
9098,0,0.467,0.467
9099,0,0.429,0.429
9100,0,0.459,0.459
9101,0,0.451,0.451
9102,1,0.449,-0.551
9103,1,0.464,-0.536
9104,1,0.455,-0.545
9105,0,0.432,0.432
9106,1,0.442,-0.558
9107,1,0.444,-0.556
9108,1,0.445,-0.555
9109,0,0.452,0.452
9110,1,0.442,-0.558
9111,0,0.436,0.436
9112,0,0.436,0.436
9113,0,0.466,0.466
9114,1,0.443,-0.557
9115,0,0.451,0.451
9116,0,0.454,0.454
9117,1,0.442,-0.558
9118,1,0.446,-0.554
9119,0,0.432,0.432
9120,0,0.429,0.429
9121,0,0.446,0.446
9122,0,0.428,0.428
9123,1,0.456,-0.544
9124,1,0.454,-0.546
9125,1,0.453,-0.547
9126,1,0.463,-0.537
9127,0,0.464,0.464
9128,1,0.432,-0.568
9129,0,0.441,0.441
9130,0,0.466,0.466
9131,1,0.455,-0.545
9132,0,0.446,0.446
9133,0,0.463,0.463
9134,1,0.433,-0.567
9135,0,0.468,0.468
9136,0,0.428,0.428
9137,1,0.444,-0.556
9138,0,0.451,0.451
9139,0,0.433,0.433
9140,1,0.462,-0.538
9141,1,0.456,-0.544
9142,0,0.468,0.468
9143,0,0.465,0.465
9144,1,0.433,-0.567
9145,0,0.427,0.427
9146,0,0.451,0.451
9147,1,0.454,-0.546
9148,0,0.467,0.467
9149,1,0.446,-0.554
9150,0,0.468,0.468
9151,0,0.436,0.436
9152,0,0.428,0.428
9153,1,0.461,-0.539
9154,0,0.436,0.436
9155,1,0.459,-0.541
9156,0,0.464,0.464
9157,0,0.436,0.436
9158,1,0.447,-0.553
9159,1,0.452,-0.548
9160,0,0.449,0.449
9161,0,0.459,0.459
9162,0,0.429,0.429
9163,1,0.451,-0.549
9164,0,0.43,0.43
9165,1,0.444,-0.556
9166,0,0.434,0.434
9167,1,0.458,-0.542
9168,1,0.451,-0.549
9169,0,0.43,0.43
9170,1,0.443,-0.557
9171,1,0.447,-0.553
9172,0,0.466,0.466
9173,0,0.446,0.446
9174,0,0.431,0.431
9175,1,0.437,-0.563
9176,0,0.44,0.44
9177,0,0.444,0.444
9178,0,0.459,0.459
9179,0,0.451,0.451
9180,1,0.446,-0.554
9181,0,0.463,0.463
9182,0,0.445,0.445
9183,0,0.43,0.43
9184,1,0.463,-0.537
9185,1,0.454,-0.546
9186,0,0.451,0.451
9187,0,0.44,0.44
9188,1,0.449,-0.551
9189,1,0.443,-0.557
9190,0,0.466,0.466
9191,0,0.469,0.469
9192,1,0.449,-0.551
9193,0,0.433,0.433
9194,0,0.45,0.45
9195,0,0.461,0.461
9196,0,0.438,0.438
9197,1,0.446,-0.554
9198,1,0.446,-0.554
9199,0,0.47,0.47
9200,1,0.445,-0.555
9201,0,0.45,0.45
9202,0,0.467,0.467
9203,1,0.448,-0.552
9204,0,0.462,0.462
9205,1,0.463,-0.537
9206,1,0.464,-0.536
9207,0,0.465,0.465
9208,1,0.454,-0.546
9209,1,0.455,-0.545
9210,0,0.435,0.435
9211,1,0.441,-0.559
9212,0,0.459,0.459
9213,1,0.444,-0.556
9214,0,0.434,0.434
9215,0,0.455,0.455
9216,1,0.459,-0.541
9217,1,0.454,-0.546
9218,1,0.455,-0.545
9219,0,0.452,0.452
9220,1,0.435,-0.565
9221,1,0.459,-0.541
9222,1,0.436,-0.564
9223,1,0.451,-0.549
9224,0,0.468,0.468
9225,0,0.457,0.457
9226,0,0.458,0.458
9227,1,0.443,-0.557
9228,1,0.432,-0.568
9229,0,0.431,0.431
9230,0,0.467,0.467
9231,0,0.435,0.435
9232,1,0.452,-0.548
9233,1,0.45,-0.55
9234,0,0.45,0.45
9235,1,0.445,-0.555
9236,0,0.47,0.47
9237,0,0.469,0.469
9238,0,0.43,0.43
9239,0,0.44,0.44
9240,0,0.431,0.431
9241,1,0.457,-0.543
9242,0,0.438,0.438
9243,0,0.448,0.448
9244,0,0.446,0.446
9245,0,0.466,0.466
9246,0,0.428,0.428
9247,1,0.457,-0.543
9248,0,0.435,0.435
9249,0,0.468,0.468
9250,1,0.443,-0.557
9251,1,0.454,-0.546
9252,0,0.434,0.434
9253,0,0.441,0.441
9254,0,0.454,0.454
9255,1,0.46,-0.54
9256,0,0.449,0.449
9257,1,0.462,-0.538
9258,1,0.437,-0.563
9259,0,0.46,0.46
9260,1,0.457,-0.543
9261,0,0.462,0.462
9262,0,0.463,0.463
9263,1,0.456,-0.544
9264,0,0.446,0.446
9265,0,0.43,0.43
9266,1,0.446,-0.554
9267,1,0.462,-0.538
9268,0,0.45,0.45
9269,0,0.429,0.429
9270,1,0.459,-0.541
9271,1,0.452,-0.548
9272,0,0.454,0.454
9273,1,0.447,-0.553
9274,1,0.439,-0.561
9275,1,0.457,-0.543
9276,0,0.43,0.43
9277,1,0.442,-0.558
9278,1,0.439,-0.561
9279,1,0.454,-0.546
9280,1,0.461,-0.539
9281,1,0.448,-0.552
9282,0,0.441,0.441
9283,1,0.451,-0.549
9284,0,0.466,0.466
9285,1,0.444,-0.556
9286,1,0.463,-0.537
9287,0,0.466,0.466
9288,1,0.442,-0.558
9289,1,0.456,-0.544
9290,0,0.467,0.467
9291,0,0.432,0.432
9292,1,0.463,-0.537
9293,0,0.467,0.467
9294,0,0.435,0.435
9295,1,0.455,-0.545
9296,1,0.463,-0.537
9297,0,0.466,0.466
9298,1,0.445,-0.555
9299,0,0.435,0.435
9300,1,0.449,-0.551
9301,1,0.456,-0.544
9302,1,0.452,-0.548
9303,0,0.448,0.448
9304,1,0.458,-0.542
9305,1,0.461,-0.539
9306,1,0.438,-0.562
9307,0,0.43,0.43
9308,0,0.466,0.466
9309,0,0.428,0.428
9310,0,0.452,0.452
9311,1,0.458,-0.542
9312,0,0.433,0.433
9313,1,0.445,-0.555
9314,0,0.428,0.428
9315,0,0.464,0.464
9316,1,0.444,-0.556
9317,0,0.442,0.442
9318,1,0.433,-0.567
9319,0,0.464,0.464
9320,0,0.467,0.467
9321,1,0.449,-0.551
9322,1,0.449,-0.551
9323,1,0.459,-0.541
9324,1,0.445,-0.555
9325,0,0.467,0.467
9326,0,0.43,0.43
9327,0,0.456,0.456
9328,1,0.432,-0.568
9329,1,0.448,-0.552
9330,0,0.467,0.467
9331,1,0.464,-0.536
9332,1,0.451,-0.549
9333,0,0.465,0.465
9334,1,0.451,-0.549
9335,0,0.469,0.469
9336,1,0.465,-0.535
9337,1,0.445,-0.555
9338,0,0.466,0.466
9339,1,0.448,-0.552
9340,0,0.452,0.452
9341,1,0.463,-0.537
9342,0,0.432,0.432
9343,1,0.457,-0.543
9344,0,0.466,0.466
9345,0,0.433,0.433
9346,0,0.435,0.435
9347,0,0.456,0.456
9348,0,0.449,0.449
9349,1,0.447,-0.553
9350,0,0.452,0.452
9351,0,0.466,0.466
9352,0,0.456,0.456
9353,0,0.442,0.442
9354,0,0.449,0.449
9355,1,0.438,-0.562
9356,1,0.462,-0.538
9357,0,0.459,0.459
9358,0,0.441,0.441
9359,1,0.456,-0.544
9360,1,0.454,-0.546
9361,1,0.453,-0.547
9362,1,0.445,-0.555
9363,1,0.454,-0.546
9364,1,0.457,-0.543
9365,1,0.439,-0.561
9366,1,0.46,-0.54
9367,1,0.462,-0.538
9368,0,0.466,0.466
9369,0,0.432,0.432
9370,0,0.468,0.468
9371,1,0.435,-0.565
9372,0,0.432,0.432
9373,0,0.448,0.448
9374,0,0.462,0.462
9375,1,0.455,-0.545
9376,0,0.436,0.436
9377,0,0.439,0.439
9378,0,0.444,0.444
9379,1,0.447,-0.553
9380,0,0.467,0.467
9381,0,0.428,0.428
9382,1,0.463,-0.537
9383,1,0.443,-0.557
9384,0,0.443,0.443
9385,1,0.456,-0.544
9386,0,0.467,0.467
9387,1,0.44,-0.56
9388,0,0.468,0.468
9389,1,0.439,-0.561
9390,1,0.436,-0.564
9391,1,0.45,-0.55
9392,0,0.429,0.429
9393,0,0.43,0.43
9394,0,0.452,0.452
9395,0,0.462,0.462
9396,1,0.435,-0.565
9397,1,0.441,-0.559
9398,1,0.438,-0.562
9399,0,0.458,0.458
9400,0,0.428,0.428
9401,0,0.46,0.46
9402,1,0.452,-0.548
9403,1,0.44,-0.56
9404,1,0.449,-0.551
9405,1,0.454,-0.546
9406,0,0.465,0.465
9407,0,0.465,0.465
9408,1,0.464,-0.536
9409,0,0.467,0.467
9410,0,0.443,0.443
9411,0,0.449,0.449
9412,0,0.431,0.431
9413,1,0.452,-0.548
9414,0,0.436,0.436
9415,0,0.463,0.463
9416,0,0.429,0.429
9417,0,0.467,0.467
9418,1,0.432,-0.568
9419,0,0.467,0.467
9420,1,0.465,-0.535
9421,1,0.444,-0.556
9422,1,0.448,-0.552
9423,1,0.439,-0.561
9424,1,0.437,-0.563
9425,1,0.452,-0.548
9426,0,0.428,0.428
9427,1,0.465,-0.535
9428,1,0.459,-0.541
9429,0,0.448,0.448
9430,0,0.452,0.452
9431,0,0.431,0.431
9432,0,0.467,0.467
9433,0,0.467,0.467
9434,1,0.461,-0.539
9435,0,0.447,0.447
9436,1,0.457,-0.543
9437,0,0.461,0.461
9438,1,0.459,-0.541
9439,0,0.429,0.429
9440,0,0.428,0.428
9441,1,0.444,-0.556
9442,1,0.445,-0.555
9443,0,0.466,0.466
9444,0,0.43,0.43
9445,1,0.461,-0.539
9446,1,0.442,-0.558
9447,0,0.451,0.451
9448,0,0.454,0.454
9449,0,0.461,0.461
9450,0,0.45,0.45
9451,1,0.438,-0.562
9452,1,0.448,-0.552
9453,1,0.436,-0.564
9454,0,0.468,0.468
9455,0,0.47,0.47
9456,1,0.449,-0.551
9457,0,0.452,0.452
9458,0,0.466,0.466
9459,0,0.469,0.469
9460,0,0.428,0.428
9461,0,0.469,0.469
9462,0,0.448,0.448
9463,1,0.444,-0.556
9464,0,0.428,0.428
9465,0,0.464,0.464
9466,1,0.448,-0.552
9467,0,0.458,0.458
9468,1,0.44,-0.56
9469,0,0.434,0.434
9470,1,0.454,-0.546
9471,0,0.429,0.429
9472,0,0.437,0.437
9473,0,0.44,0.44
9474,1,0.465,-0.535
9475,1,0.442,-0.558
9476,0,0.46,0.46
9477,0,0.462,0.462
9478,1,0.459,-0.541
9479,0,0.467,0.467
9480,1,0.458,-0.542
9481,0,0.467,0.467
9482,0,0.467,0.467
9483,0,0.447,0.447
9484,1,0.436,-0.564
9485,1,0.455,-0.545
9486,0,0.465,0.465
9487,1,0.458,-0.542
9488,0,0.465,0.465
9489,1,0.44,-0.56
9490,0,0.433,0.433
9491,1,0.454,-0.546
9492,1,0.456,-0.544
9493,0,0.469,0.469
9494,1,0.458,-0.542
9495,0,0.432,0.432
9496,0,0.47,0.47
9497,0,0.428,0.428
9498,1,0.441,-0.559
9499,1,0.457,-0.543
9500,0,0.44,0.44
9501,0,0.438,0.438
9502,0,0.429,0.429
9503,0,0.459,0.459
9504,0,0.458,0.458
9505,0,0.459,0.459
9506,0,0.46,0.46
9507,1,0.46,-0.54
9508,0,0.464,0.464
9509,1,0.457,-0.543
9510,1,0.449,-0.551
9511,1,0.452,-0.548
9512,1,0.452,-0.548
9513,0,0.446,0.446
9514,1,0.462,-0.538
9515,1,0.442,-0.558
9516,1,0.438,-0.562
9517,0,0.428,0.428
9518,0,0.432,0.432
9519,1,0.453,-0.547
9520,1,0.444,-0.556
9521,0,0.469,0.469
9522,1,0.438,-0.562
9523,1,0.46,-0.54
9524,0,0.431,0.431
9525,1,0.445,-0.555
9526,0,0.445,0.445
9527,0,0.433,0.433
9528,1,0.436,-0.564
9529,0,0.466,0.466
9530,0,0.451,0.451
9531,1,0.461,-0.539
9532,0,0.431,0.431
9533,0,0.45,0.45
9534,1,0.459,-0.541
9535,1,0.464,-0.536
9536,1,0.452,-0.548
9537,1,0.439,-0.561
9538,1,0.439,-0.561
9539,0,0.429,0.429
9540,0,0.469,0.469
9541,0,0.452,0.452
9542,1,0.451,-0.549
9543,1,0.463,-0.537
9544,1,0.447,-0.553
9545,0,0.449,0.449
9546,0,0.456,0.456
9547,1,0.445,-0.555
9548,0,0.466,0.466
9549,1,0.452,-0.548
9550,0,0.433,0.433
9551,1,0.444,-0.556
9552,1,0.444,-0.556
9553,0,0.43,0.43
9554,1,0.442,-0.558
9555,0,0.44,0.44
9556,1,0.45,-0.55
9557,0,0.428,0.428
9558,1,0.438,-0.562
9559,1,0.456,-0.544
9560,1,0.443,-0.557
9561,0,0.436,0.436
9562,1,0.437,-0.563
9563,1,0.444,-0.556
9564,1,0.456,-0.544
9565,0,0.446,0.446
9566,0,0.468,0.468
9567,1,0.433,-0.567
9568,1,0.461,-0.539
9569,1,0.437,-0.563
9570,1,0.436,-0.564
9571,0,0.429,0.429
9572,1,0.44,-0.56
9573,0,0.428,0.428
9574,0,0.464,0.464
9575,0,0.429,0.429
9576,0,0.446,0.446
9577,0,0.451,0.451
9578,1,0.449,-0.551
9579,1,0.437,-0.563
9580,1,0.457,-0.543
9581,1,0.441,-0.559
9582,0,0.429,0.429
9583,0,0.432,0.432
9584,0,0.432,0.432
9585,0,0.433,0.433
9586,0,0.45,0.45
9587,0,0.429,0.429
9588,0,0.432,0.432
9589,1,0.456,-0.544
9590,0,0.435,0.435
9591,1,0.434,-0.566
9592,0,0.466,0.466
9593,1,0.455,-0.545
9594,1,0.45,-0.55
9595,1,0.438,-0.562
9596,0,0.441,0.441
9597,0,0.447,0.447
9598,1,0.445,-0.555
9599,1,0.445,-0.555
9600,0,0.466,0.466
9601,0,0.468,0.468
9602,0,0.455,0.455
9603,0,0.431,0.431
9604,0,0.433,0.433
9605,1,0.443,-0.557
9606,1,0.437,-0.563
9607,1,0.461,-0.539
9608,1,0.452,-0.548
9609,0,0.433,0.433
9610,0,0.447,0.447
9611,1,0.435,-0.565
9612,0,0.439,0.439
9613,0,0.463,0.463
9614,0,0.429,0.429
9615,1,0.448,-0.552
9616,1,0.439,-0.561
9617,1,0.438,-0.562
9618,1,0.442,-0.558
9619,0,0.458,0.458
9620,1,0.453,-0.547
9621,1,0.433,-0.567
9622,0,0.432,0.432
9623,1,0.438,-0.562
9624,1,0.439,-0.561
9625,1,0.465,-0.535
9626,0,0.466,0.466
9627,1,0.456,-0.544
9628,1,0.442,-0.558
9629,1,0.458,-0.542
9630,1,0.439,-0.561
9631,1,0.459,-0.541
9632,0,0.429,0.429
9633,0,0.467,0.467
9634,1,0.464,-0.536
9635,0,0.432,0.432
9636,0,0.436,0.436
9637,0,0.436,0.436
9638,0,0.465,0.465
9639,0,0.469,0.469
9640,1,0.456,-0.544
9641,0,0.466,0.466
9642,1,0.457,-0.543
9643,1,0.451,-0.549
9644,0,0.469,0.469
9645,0,0.433,0.433
9646,1,0.444,-0.556
9647,0,0.432,0.432
9648,0,0.466,0.466
9649,0,0.429,0.429
9650,1,0.437,-0.563
9651,1,0.457,-0.543
9652,0,0.462,0.462
9653,0,0.46,0.46
9654,0,0.452,0.452
9655,0,0.439,0.439
9656,1,0.462,-0.538
9657,1,0.447,-0.553
9658,1,0.457,-0.543
9659,0,0.438,0.438
9660,0,0.448,0.448
