=== Run information ===

Scheme:       weka.classifiers.misc.InputMappedClassifier -I -trim -W weka.classifiers.functions.LibSVM -- -S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model / -seed 1
Relation:     ring-separable-weka-letters
Instances:    10000
Attributes:   3
              input1
              input2
              output
Test mode:    user supplied test set:  size unknown (reading incrementally)

=== Classifier model (full training set) ===

InputMappedClassifier:

LibSVM wrapper, original code by Yasser EL-Manzalawy (= WLSVM)
Attribute mappings:

Model attributes  	    Incoming attributes
------------------	    ----------------
(numeric) input1  	--> 1 (numeric) input1
(numeric) input2  	--> 2 (numeric) input2
(nominal) output  	--> 3 (nominal) output


Time taken to build model: 4.82 seconds

=== Predictions on test set ===

inst#,actual,predicted,error,prediction
6814,2:B,2:B,,1
6815,2:B,2:B,,1
6816,2:B,2:B,,1
6817,2:B,2:B,,1
6818,2:B,2:B,,1
6819,2:B,2:B,,1
6820,2:B,2:B,,1
6821,2:B,2:B,,1
6822,2:B,2:B,,1
6823,1:A,1:A,,1
6824,2:B,2:B,,1
6825,1:A,1:A,,1
6826,2:B,2:B,,1
6827,1:A,1:A,,1
6828,2:B,2:B,,1
6829,1:A,1:A,,1
6830,2:B,2:B,,1
6831,1:A,1:A,,1
6832,2:B,2:B,,1
6833,2:B,2:B,,1
6834,1:A,1:A,,1
6835,2:B,2:B,,1
6836,1:A,1:A,,1
6837,2:B,2:B,,1
6838,1:A,1:A,,1
6839,1:A,1:A,,1
6840,1:A,1:A,,1
6841,2:B,2:B,,1
6842,2:B,2:B,,1
6843,1:A,1:A,,1
6844,2:B,2:B,,1
6845,2:B,2:B,,1
6846,1:A,1:A,,1
6847,1:A,1:A,,1
6848,2:B,2:B,,1
6849,2:B,2:B,,1
6850,1:A,1:A,,1
6851,2:B,2:B,,1
6852,1:A,1:A,,1
6853,2:B,2:B,,1
6854,1:A,1:A,,1
6855,2:B,2:B,,1
6856,1:A,1:A,,1
6857,2:B,2:B,,1
6858,1:A,1:A,,1
6859,2:B,2:B,,1
6860,1:A,1:A,,1
6861,1:A,1:A,,1
6862,1:A,1:A,,1
6863,1:A,1:A,,1
6864,2:B,2:B,,1
6865,1:A,1:A,,1
6866,1:A,1:A,,1
6867,1:A,1:A,,1
6868,1:A,1:A,,1
6869,2:B,2:B,,1
6870,2:B,2:B,,1
6871,1:A,1:A,,1
6872,1:A,1:A,,1
6873,2:B,2:B,,1
6874,1:A,2:B,+,1
6875,1:A,1:A,,1
6876,1:A,1:A,,1
6877,1:A,1:A,,1
6878,1:A,2:B,+,1
6879,1:A,1:A,,1
6880,2:B,2:B,,1
6881,2:B,2:B,,1
6882,2:B,2:B,,1
6883,2:B,2:B,,1
6884,1:A,1:A,,1
6885,1:A,1:A,,1
6886,2:B,2:B,,1
6887,2:B,2:B,,1
6888,2:B,2:B,,1
6889,2:B,2:B,,1
6890,2:B,2:B,,1
6891,2:B,2:B,,1
6892,2:B,2:B,,1
6893,1:A,1:A,,1
6894,2:B,2:B,,1
6895,2:B,2:B,,1
6896,1:A,1:A,,1
6897,2:B,2:B,,1
6898,1:A,1:A,,1
6899,2:B,2:B,,1
6900,2:B,2:B,,1
6901,1:A,1:A,,1
6902,2:B,2:B,,1
6903,2:B,2:B,,1
6904,1:A,1:A,,1
6905,1:A,1:A,,1
6906,1:A,1:A,,1
6907,2:B,2:B,,1
6908,1:A,1:A,,1
6909,1:A,1:A,,1
6910,2:B,2:B,,1
6911,2:B,2:B,,1
6912,1:A,1:A,,1
6913,2:B,2:B,,1
6914,2:B,2:B,,1
6915,2:B,2:B,,1
6916,2:B,2:B,,1
6917,1:A,1:A,,1
6918,1:A,1:A,,1
6919,2:B,2:B,,1
6920,2:B,2:B,,1
6921,2:B,2:B,,1
6922,2:B,2:B,,1
6923,2:B,2:B,,1
6924,2:B,2:B,,1
6925,1:A,1:A,,1
6926,1:A,1:A,,1
6927,1:A,1:A,,1
6928,2:B,2:B,,1
6929,2:B,2:B,,1
6930,1:A,1:A,,1
6931,1:A,1:A,,1
6932,1:A,1:A,,1
6933,2:B,2:B,,1
6934,2:B,2:B,,1
6935,2:B,1:A,+,1
6936,1:A,1:A,,1
6937,1:A,1:A,,1
6938,2:B,2:B,,1
6939,1:A,1:A,,1
6940,2:B,2:B,,1
6941,1:A,1:A,,1
6942,1:A,1:A,,1
6943,1:A,2:B,+,1
6944,2:B,2:B,,1
6945,1:A,1:A,,1
6946,1:A,1:A,,1
6947,2:B,2:B,,1
6948,1:A,1:A,,1
6949,1:A,1:A,,1
6950,2:B,2:B,,1
6951,2:B,2:B,,1
6952,2:B,2:B,,1
6953,1:A,1:A,,1
6954,1:A,1:A,,1
6955,1:A,1:A,,1
6956,1:A,1:A,,1
6957,1:A,1:A,,1
6958,1:A,1:A,,1
6959,2:B,2:B,,1
6960,2:B,2:B,,1
6961,2:B,2:B,,1
6962,1:A,1:A,,1
6963,2:B,2:B,,1
6964,1:A,1:A,,1
6965,1:A,1:A,,1
6966,1:A,1:A,,1
6967,2:B,2:B,,1
6968,1:A,1:A,,1
6969,1:A,1:A,,1
6970,2:B,2:B,,1
6971,2:B,2:B,,1
6972,1:A,1:A,,1
6973,1:A,1:A,,1
6974,2:B,2:B,,1
6975,1:A,1:A,,1
6976,2:B,2:B,,1
6977,2:B,2:B,,1
6978,2:B,2:B,,1
6979,1:A,2:B,+,1
6980,2:B,2:B,,1
6981,1:A,1:A,,1
6982,2:B,2:B,,1
6983,2:B,2:B,,1
6984,1:A,1:A,,1
6985,2:B,2:B,,1
6986,1:A,1:A,,1
6987,1:A,1:A,,1
6988,1:A,1:A,,1
6989,2:B,2:B,,1
6990,2:B,2:B,,1
6991,2:B,2:B,,1
6992,1:A,1:A,,1
6993,1:A,1:A,,1
6994,2:B,2:B,,1
6995,2:B,2:B,,1
6996,1:A,1:A,,1
6997,1:A,1:A,,1
6998,1:A,1:A,,1
6999,1:A,1:A,,1
7000,2:B,2:B,,1
7001,2:B,2:B,,1
7002,2:B,2:B,,1
7003,2:B,2:B,,1
7004,1:A,1:A,,1
7005,1:A,1:A,,1
7006,2:B,2:B,,1
7007,1:A,1:A,,1
7008,1:A,1:A,,1
7009,1:A,1:A,,1
7010,2:B,2:B,,1
7011,2:B,2:B,,1
7012,1:A,1:A,,1
7013,1:A,1:A,,1
7014,2:B,2:B,,1
7015,1:A,1:A,,1
7016,1:A,1:A,,1
7017,2:B,2:B,,1
7018,1:A,1:A,,1
7019,1:A,1:A,,1
7020,2:B,2:B,,1
7021,2:B,2:B,,1
7022,1:A,1:A,,1
7023,1:A,1:A,,1
7024,2:B,2:B,,1
7025,1:A,1:A,,1
7026,1:A,1:A,,1
7027,2:B,2:B,,1
7028,1:A,1:A,,1
7029,2:B,2:B,,1
7030,2:B,2:B,,1
7031,2:B,2:B,,1
7032,2:B,2:B,,1
7033,2:B,2:B,,1
7034,2:B,2:B,,1
7035,1:A,1:A,,1
7036,2:B,2:B,,1
7037,1:A,1:A,,1
7038,1:A,1:A,,1
7039,1:A,1:A,,1
7040,2:B,2:B,,1
7041,2:B,2:B,,1
7042,1:A,1:A,,1
7043,2:B,2:B,,1
7044,2:B,2:B,,1
7045,2:B,2:B,,1
7046,1:A,1:A,,1
7047,1:A,1:A,,1
7048,1:A,1:A,,1
7049,1:A,1:A,,1
7050,1:A,1:A,,1
7051,1:A,1:A,,1
7052,1:A,1:A,,1
7053,2:B,2:B,,1
7054,2:B,2:B,,1
7055,2:B,2:B,,1
7056,1:A,1:A,,1
7057,2:B,1:A,+,1
7058,2:B,2:B,,1
7059,1:A,1:A,,1
7060,2:B,2:B,,1
7061,1:A,1:A,,1
7062,1:A,1:A,,1
7063,2:B,2:B,,1
7064,1:A,1:A,,1
7065,1:A,1:A,,1
7066,1:A,1:A,,1
7067,2:B,2:B,,1
7068,1:A,1:A,,1
7069,2:B,1:A,+,1
7070,2:B,2:B,,1
7071,1:A,1:A,,1
7072,2:B,2:B,,1
7073,2:B,2:B,,1
7074,2:B,2:B,,1
7075,2:B,2:B,,1
7076,1:A,1:A,,1
7077,1:A,1:A,,1
7078,2:B,2:B,,1
7079,2:B,2:B,,1
7080,2:B,2:B,,1
7081,1:A,1:A,,1
7082,1:A,1:A,,1
7083,1:A,1:A,,1
7084,2:B,2:B,,1
7085,2:B,2:B,,1
7086,2:B,2:B,,1
7087,1:A,1:A,,1
7088,2:B,2:B,,1
7089,1:A,1:A,,1
7090,1:A,1:A,,1
7091,1:A,1:A,,1
7092,1:A,1:A,,1
7093,1:A,1:A,,1
7094,2:B,2:B,,1
7095,2:B,2:B,,1
7096,2:B,2:B,,1
7097,1:A,1:A,,1
7098,1:A,1:A,,1
7099,1:A,1:A,,1
7100,1:A,1:A,,1
7101,1:A,1:A,,1
7102,1:A,1:A,,1
7103,1:A,1:A,,1
7104,1:A,1:A,,1
7105,2:B,2:B,,1
7106,2:B,2:B,,1
7107,2:B,2:B,,1
7108,2:B,2:B,,1
7109,1:A,1:A,,1
7110,1:A,1:A,,1
7111,2:B,2:B,,1
7112,1:A,1:A,,1
7113,1:A,1:A,,1
7114,2:B,2:B,,1
7115,1:A,1:A,,1
7116,2:B,2:B,,1
7117,2:B,2:B,,1
7118,1:A,1:A,,1
7119,1:A,1:A,,1
7120,1:A,2:B,+,1
7121,1:A,1:A,,1
7122,1:A,1:A,,1
7123,2:B,2:B,,1
7124,1:A,1:A,,1
7125,2:B,2:B,,1
7126,1:A,1:A,,1
7127,1:A,1:A,,1
7128,2:B,2:B,,1
7129,2:B,2:B,,1
7130,1:A,1:A,,1
7131,1:A,1:A,,1
7132,1:A,1:A,,1
7133,2:B,2:B,,1
7134,1:A,1:A,,1
7135,2:B,2:B,,1
7136,1:A,1:A,,1
7137,1:A,1:A,,1
7138,2:B,2:B,,1
7139,2:B,2:B,,1
7140,2:B,2:B,,1
7141,1:A,1:A,,1
7142,1:A,1:A,,1
7143,2:B,2:B,,1
7144,1:A,1:A,,1
7145,1:A,1:A,,1
7146,2:B,2:B,,1
7147,1:A,1:A,,1
7148,1:A,1:A,,1
7149,1:A,1:A,,1
7150,2:B,2:B,,1
7151,2:B,2:B,,1
7152,1:A,1:A,,1
7153,2:B,2:B,,1
7154,2:B,2:B,,1
7155,1:A,1:A,,1
7156,2:B,2:B,,1
7157,1:A,2:B,+,1
7158,1:A,1:A,,1
7159,1:A,2:B,+,1
7160,2:B,2:B,,1
7161,2:B,2:B,,1
7162,1:A,1:A,,1
7163,1:A,1:A,,1
7164,1:A,1:A,,1
7165,2:B,2:B,,1
7166,1:A,1:A,,1
7167,1:A,2:B,+,1
7168,2:B,2:B,,1
7169,2:B,2:B,,1
7170,1:A,1:A,,1
7171,2:B,2:B,,1
7172,2:B,2:B,,1
7173,1:A,1:A,,1
7174,2:B,2:B,,1
7175,2:B,2:B,,1
7176,2:B,2:B,,1
7177,1:A,1:A,,1
7178,2:B,2:B,,1
7179,1:A,1:A,,1
7180,1:A,1:A,,1
7181,1:A,1:A,,1
7182,1:A,1:A,,1
7183,2:B,2:B,,1
7184,2:B,2:B,,1
7185,1:A,1:A,,1
7186,2:B,2:B,,1
7187,2:B,2:B,,1
7188,1:A,1:A,,1
7189,1:A,1:A,,1
7190,1:A,1:A,,1
7191,1:A,1:A,,1
7192,2:B,2:B,,1
7193,1:A,1:A,,1
7194,1:A,2:B,+,1
7195,2:B,2:B,,1
7196,1:A,1:A,,1
7197,2:B,2:B,,1
7198,1:A,2:B,+,1
7199,2:B,2:B,,1
7200,1:A,2:B,+,1
7201,1:A,1:A,,1
7202,1:A,2:B,+,1
7203,2:B,2:B,,1
7204,1:A,1:A,,1
7205,2:B,2:B,,1
7206,2:B,2:B,,1
7207,1:A,1:A,,1
7208,1:A,1:A,,1
7209,2:B,1:A,+,1
7210,1:A,1:A,,1
7211,2:B,2:B,,1
7212,2:B,2:B,,1
7213,2:B,2:B,,1
7214,1:A,1:A,,1
7215,2:B,2:B,,1
7216,2:B,2:B,,1
7217,2:B,2:B,,1
7218,1:A,1:A,,1
7219,1:A,1:A,,1
7220,2:B,2:B,,1
7221,1:A,1:A,,1
7222,1:A,1:A,,1
7223,1:A,1:A,,1
7224,2:B,2:B,,1
7225,1:A,1:A,,1
7226,1:A,1:A,,1
7227,1:A,1:A,,1
7228,2:B,2:B,,1
7229,1:A,1:A,,1
7230,1:A,1:A,,1
7231,1:A,1:A,,1
7232,1:A,1:A,,1
7233,2:B,2:B,,1
7234,2:B,2:B,,1
7235,2:B,2:B,,1
7236,2:B,2:B,,1
7237,1:A,1:A,,1
7238,2:B,2:B,,1
7239,1:A,1:A,,1
7240,2:B,2:B,,1
7241,1:A,1:A,,1
7242,1:A,1:A,,1
7243,2:B,2:B,,1
7244,2:B,2:B,,1
7245,1:A,1:A,,1
7246,2:B,2:B,,1
7247,1:A,1:A,,1
7248,1:A,1:A,,1
7249,2:B,2:B,,1
7250,1:A,1:A,,1
7251,1:A,1:A,,1
7252,1:A,2:B,+,1
7253,1:A,1:A,,1
7254,1:A,1:A,,1
7255,2:B,2:B,,1
7256,1:A,1:A,,1
7257,2:B,2:B,,1
7258,1:A,1:A,,1
7259,2:B,2:B,,1
7260,2:B,2:B,,1
7261,1:A,1:A,,1
7262,2:B,2:B,,1
7263,1:A,1:A,,1
7264,2:B,2:B,,1
7265,2:B,2:B,,1
7266,1:A,1:A,,1
7267,2:B,2:B,,1
7268,1:A,1:A,,1
7269,2:B,2:B,,1
7270,2:B,2:B,,1
7271,1:A,1:A,,1
7272,2:B,2:B,,1
7273,1:A,1:A,,1
7274,1:A,1:A,,1
7275,2:B,2:B,,1
7276,2:B,2:B,,1
7277,2:B,2:B,,1
7278,1:A,1:A,,1
7279,1:A,1:A,,1
7280,1:A,1:A,,1
7281,2:B,2:B,,1
7282,2:B,2:B,,1
7283,1:A,1:A,,1
7284,2:B,2:B,,1
7285,1:A,1:A,,1
7286,2:B,2:B,,1
7287,1:A,1:A,,1
7288,1:A,2:B,+,1
7289,1:A,1:A,,1
7290,1:A,1:A,,1
7291,2:B,2:B,,1
7292,1:A,1:A,,1
7293,1:A,1:A,,1
7294,1:A,1:A,,1
7295,2:B,2:B,,1
7296,2:B,2:B,,1
7297,2:B,2:B,,1
7298,1:A,1:A,,1
7299,1:A,1:A,,1
7300,2:B,2:B,,1
7301,1:A,1:A,,1
7302,2:B,2:B,,1
7303,2:B,2:B,,1
7304,1:A,1:A,,1
7305,1:A,1:A,,1
7306,1:A,1:A,,1
7307,2:B,2:B,,1
7308,1:A,1:A,,1
7309,1:A,1:A,,1
7310,1:A,1:A,,1
7311,1:A,1:A,,1
7312,1:A,1:A,,1
7313,2:B,2:B,,1
7314,1:A,1:A,,1
7315,1:A,1:A,,1
7316,2:B,2:B,,1
7317,2:B,2:B,,1
7318,2:B,2:B,,1
7319,2:B,2:B,,1
7320,1:A,1:A,,1
7321,1:A,1:A,,1
7322,1:A,1:A,,1
7323,2:B,2:B,,1
7324,2:B,2:B,,1
7325,1:A,1:A,,1
7326,2:B,2:B,,1
7327,1:A,1:A,,1
7328,2:B,2:B,,1
7329,2:B,2:B,,1
7330,1:A,1:A,,1
7331,2:B,2:B,,1
7332,2:B,2:B,,1
7333,1:A,2:B,+,1
7334,1:A,1:A,,1
7335,2:B,2:B,,1
7336,1:A,1:A,,1
7337,2:B,2:B,,1
7338,1:A,1:A,,1
7339,1:A,1:A,,1
7340,1:A,1:A,,1
7341,1:A,1:A,,1
7342,2:B,2:B,,1
7343,1:A,1:A,,1
7344,2:B,2:B,,1
7345,1:A,1:A,,1
7346,1:A,1:A,,1
7347,2:B,2:B,,1
7348,1:A,1:A,,1
7349,1:A,1:A,,1
7350,1:A,1:A,,1
7351,2:B,2:B,,1
7352,1:A,1:A,,1
7353,1:A,1:A,,1
7354,2:B,2:B,,1
7355,1:A,1:A,,1
7356,1:A,1:A,,1
7357,2:B,2:B,,1
7358,1:A,1:A,,1
7359,1:A,1:A,,1
7360,1:A,1:A,,1
7361,1:A,1:A,,1
7362,1:A,1:A,,1
7363,2:B,2:B,,1
7364,1:A,1:A,,1
7365,1:A,1:A,,1
7366,2:B,2:B,,1
7367,1:A,1:A,,1
7368,2:B,2:B,,1
7369,1:A,1:A,,1
7370,2:B,2:B,,1
7371,1:A,1:A,,1
7372,2:B,2:B,,1
7373,2:B,2:B,,1
7374,2:B,2:B,,1
7375,2:B,2:B,,1
7376,1:A,1:A,,1
7377,1:A,1:A,,1
7378,2:B,2:B,,1
7379,1:A,1:A,,1
7380,1:A,1:A,,1
7381,1:A,1:A,,1
7382,1:A,1:A,,1
7383,2:B,2:B,,1
7384,2:B,2:B,,1
7385,2:B,2:B,,1
7386,2:B,2:B,,1
7387,1:A,1:A,,1
7388,2:B,2:B,,1
7389,2:B,1:A,+,1
7390,2:B,2:B,,1
7391,2:B,2:B,,1
7392,1:A,1:A,,1
7393,2:B,2:B,,1
7394,1:A,1:A,,1
7395,1:A,1:A,,1
7396,1:A,1:A,,1
7397,1:A,1:A,,1
7398,1:A,1:A,,1
7399,2:B,2:B,,1
7400,1:A,1:A,,1
7401,2:B,2:B,,1
7402,2:B,2:B,,1
7403,2:B,2:B,,1
7404,1:A,1:A,,1
7405,1:A,1:A,,1
7406,1:A,2:B,+,1
7407,2:B,2:B,,1
7408,1:A,1:A,,1
7409,1:A,1:A,,1
7410,1:A,1:A,,1
7411,1:A,1:A,,1
7412,2:B,2:B,,1
7413,1:A,1:A,,1
7414,1:A,1:A,,1
7415,2:B,2:B,,1
7416,2:B,2:B,,1
7417,1:A,1:A,,1
7418,1:A,1:A,,1
7419,1:A,1:A,,1
7420,1:A,1:A,,1
7421,1:A,1:A,,1
7422,1:A,1:A,,1
7423,1:A,2:B,+,1
7424,1:A,1:A,,1
7425,1:A,1:A,,1
7426,2:B,2:B,,1
7427,2:B,2:B,,1
7428,2:B,2:B,,1
7429,1:A,1:A,,1
7430,2:B,2:B,,1
7431,1:A,1:A,,1
7432,1:A,1:A,,1
7433,1:A,1:A,,1
7434,1:A,1:A,,1
7435,2:B,2:B,,1
7436,2:B,2:B,,1
7437,1:A,1:A,,1
7438,1:A,1:A,,1
7439,2:B,2:B,,1
7440,2:B,2:B,,1
7441,1:A,1:A,,1
7442,2:B,2:B,,1
7443,1:A,1:A,,1
7444,1:A,1:A,,1
7445,2:B,2:B,,1
7446,2:B,2:B,,1
7447,1:A,1:A,,1
7448,1:A,1:A,,1
7449,1:A,1:A,,1
7450,2:B,2:B,,1
7451,2:B,2:B,,1
7452,2:B,2:B,,1
7453,1:A,1:A,,1
7454,1:A,1:A,,1
7455,1:A,2:B,+,1
7456,2:B,2:B,,1
7457,1:A,1:A,,1
7458,1:A,1:A,,1
7459,1:A,1:A,,1
7460,1:A,1:A,,1
7461,2:B,2:B,,1
7462,2:B,2:B,,1
7463,2:B,2:B,,1
7464,1:A,1:A,,1
7465,1:A,1:A,,1
7466,2:B,2:B,,1
7467,2:B,2:B,,1
7468,2:B,2:B,,1
7469,1:A,1:A,,1
7470,2:B,2:B,,1
7471,1:A,1:A,,1
7472,1:A,1:A,,1
7473,2:B,2:B,,1
7474,2:B,2:B,,1
7475,1:A,1:A,,1
7476,2:B,2:B,,1
7477,1:A,1:A,,1
7478,2:B,2:B,,1
7479,1:A,1:A,,1
7480,2:B,2:B,,1
7481,2:B,2:B,,1
7482,1:A,1:A,,1
7483,2:B,2:B,,1
7484,2:B,2:B,,1
7485,2:B,2:B,,1
7486,1:A,1:A,,1
7487,2:B,2:B,,1
7488,2:B,2:B,,1
7489,2:B,2:B,,1
7490,2:B,1:A,+,1
7491,1:A,1:A,,1
7492,1:A,1:A,,1
7493,2:B,2:B,,1
7494,2:B,2:B,,1
7495,1:A,1:A,,1
7496,2:B,2:B,,1
7497,1:A,1:A,,1
7498,1:A,2:B,+,1
7499,1:A,1:A,,1
7500,1:A,2:B,+,1
7501,1:A,1:A,,1
7502,1:A,1:A,,1
7503,2:B,2:B,,1
7504,2:B,2:B,,1
7505,1:A,1:A,,1
7506,2:B,2:B,,1
7507,1:A,1:A,,1
7508,1:A,1:A,,1
7509,2:B,2:B,,1
7510,2:B,2:B,,1
7511,1:A,1:A,,1
7512,1:A,1:A,,1
7513,1:A,1:A,,1
7514,2:B,1:A,+,1
7515,2:B,2:B,,1
7516,1:A,1:A,,1
7517,1:A,1:A,,1
7518,2:B,2:B,,1
7519,1:A,1:A,,1
7520,2:B,2:B,,1
7521,1:A,1:A,,1
7522,1:A,1:A,,1
7523,1:A,1:A,,1
7524,2:B,2:B,,1
7525,2:B,2:B,,1
7526,1:A,1:A,,1
7527,2:B,2:B,,1
7528,2:B,2:B,,1
7529,1:A,1:A,,1
7530,2:B,2:B,,1
7531,1:A,1:A,,1
7532,2:B,2:B,,1
7533,1:A,1:A,,1
7534,2:B,2:B,,1
7535,1:A,1:A,,1
7536,1:A,1:A,,1
7537,1:A,1:A,,1
7538,1:A,1:A,,1
7539,1:A,1:A,,1
7540,1:A,1:A,,1
7541,1:A,1:A,,1
7542,1:A,1:A,,1
7543,1:A,1:A,,1
7544,2:B,2:B,,1
7545,2:B,2:B,,1
7546,2:B,2:B,,1
7547,1:A,2:B,+,1
7548,1:A,1:A,,1
7549,2:B,2:B,,1
7550,1:A,1:A,,1
7551,2:B,2:B,,1
7552,1:A,1:A,,1
7553,2:B,2:B,,1
7554,1:A,2:B,+,1
7555,2:B,2:B,,1
7556,1:A,1:A,,1
7557,1:A,1:A,,1
7558,1:A,1:A,,1
7559,2:B,2:B,,1
7560,1:A,1:A,,1
7561,1:A,1:A,,1
7562,1:A,1:A,,1
7563,1:A,1:A,,1
7564,1:A,1:A,,1
7565,2:B,2:B,,1
7566,1:A,1:A,,1
7567,1:A,1:A,,1
7568,1:A,1:A,,1
7569,1:A,1:A,,1
7570,2:B,2:B,,1
7571,2:B,2:B,,1
7572,2:B,2:B,,1
7573,1:A,1:A,,1
7574,2:B,2:B,,1
7575,2:B,2:B,,1
7576,2:B,2:B,,1
7577,2:B,2:B,,1
7578,1:A,1:A,,1
7579,2:B,2:B,,1
7580,2:B,2:B,,1
7581,1:A,1:A,,1
7582,1:A,1:A,,1
7583,1:A,1:A,,1
7584,1:A,1:A,,1
7585,1:A,1:A,,1
7586,2:B,2:B,,1
7587,2:B,2:B,,1
7588,2:B,2:B,,1
7589,1:A,1:A,,1
7590,2:B,2:B,,1
7591,2:B,2:B,,1
7592,2:B,2:B,,1
7593,1:A,1:A,,1
7594,1:A,1:A,,1
7595,2:B,2:B,,1
7596,1:A,2:B,+,1
7597,2:B,2:B,,1
7598,1:A,2:B,+,1
7599,2:B,2:B,,1
7600,1:A,1:A,,1
7601,2:B,2:B,,1
7602,1:A,1:A,,1
7603,1:A,2:B,+,1
7604,2:B,2:B,,1
7605,2:B,2:B,,1
7606,1:A,1:A,,1
7607,1:A,1:A,,1
7608,2:B,2:B,,1
7609,2:B,2:B,,1
7610,2:B,2:B,,1
7611,1:A,1:A,,1
7612,2:B,2:B,,1
7613,2:B,2:B,,1
7614,1:A,1:A,,1
7615,1:A,1:A,,1
7616,2:B,1:A,+,1
7617,1:A,1:A,,1
7618,2:B,2:B,,1
7619,1:A,1:A,,1
7620,1:A,1:A,,1
7621,1:A,1:A,,1
7622,2:B,2:B,,1
7623,1:A,1:A,,1
7624,1:A,1:A,,1
7625,1:A,2:B,+,1
7626,2:B,2:B,,1
7627,2:B,2:B,,1
7628,2:B,2:B,,1
7629,2:B,2:B,,1
7630,1:A,1:A,,1
7631,1:A,1:A,,1
7632,1:A,1:A,,1
7633,2:B,2:B,,1
7634,1:A,2:B,+,1
7635,1:A,1:A,,1
7636,2:B,1:A,+,1
7637,2:B,2:B,,1
7638,1:A,2:B,+,1
7639,1:A,1:A,,1
7640,2:B,2:B,,1
7641,2:B,2:B,,1
7642,2:B,2:B,,1
7643,2:B,2:B,,1
7644,2:B,2:B,,1
7645,1:A,2:B,+,1
7646,1:A,1:A,,1
7647,1:A,1:A,,1
7648,1:A,1:A,,1
7649,1:A,1:A,,1
7650,1:A,1:A,,1
7651,1:A,1:A,,1
7652,2:B,2:B,,1
7653,2:B,2:B,,1
7654,2:B,2:B,,1
7655,2:B,2:B,,1
7656,2:B,2:B,,1
7657,1:A,1:A,,1
7658,1:A,1:A,,1
7659,2:B,1:A,+,1
7660,1:A,2:B,+,1
7661,1:A,1:A,,1
7662,1:A,1:A,,1
7663,1:A,1:A,,1
7664,1:A,1:A,,1
7665,1:A,1:A,,1
7666,2:B,2:B,,1
7667,2:B,2:B,,1
7668,1:A,1:A,,1
7669,1:A,1:A,,1
7670,1:A,1:A,,1
7671,2:B,2:B,,1
7672,2:B,2:B,,1
7673,2:B,2:B,,1
7674,2:B,2:B,,1
7675,2:B,2:B,,1
7676,1:A,1:A,,1
7677,2:B,2:B,,1
7678,1:A,2:B,+,1
7679,2:B,2:B,,1
7680,1:A,1:A,,1
7681,1:A,1:A,,1
7682,1:A,1:A,,1
7683,1:A,1:A,,1
7684,2:B,2:B,,1
7685,1:A,1:A,,1
7686,1:A,2:B,+,1
7687,2:B,2:B,,1
7688,2:B,2:B,,1
7689,1:A,1:A,,1
7690,1:A,1:A,,1
7691,2:B,2:B,,1
7692,2:B,2:B,,1
7693,2:B,2:B,,1
7694,2:B,2:B,,1
7695,2:B,2:B,,1
7696,1:A,1:A,,1
7697,2:B,2:B,,1
7698,2:B,2:B,,1
7699,1:A,1:A,,1
7700,1:A,1:A,,1
7701,1:A,1:A,,1
7702,1:A,1:A,,1
7703,1:A,1:A,,1
7704,1:A,1:A,,1
7705,1:A,1:A,,1
7706,2:B,2:B,,1
7707,1:A,1:A,,1
7708,1:A,1:A,,1
7709,1:A,1:A,,1
7710,1:A,1:A,,1
7711,2:B,2:B,,1
7712,2:B,2:B,,1
7713,2:B,2:B,,1
7714,2:B,2:B,,1
7715,1:A,1:A,,1
7716,2:B,2:B,,1
7717,2:B,1:A,+,1
7718,1:A,1:A,,1
7719,2:B,2:B,,1
7720,1:A,1:A,,1
7721,2:B,2:B,,1
7722,2:B,2:B,,1
7723,1:A,1:A,,1
7724,1:A,1:A,,1
7725,2:B,2:B,,1
7726,1:A,2:B,+,1
7727,2:B,2:B,,1
7728,2:B,2:B,,1
7729,1:A,1:A,,1
7730,2:B,2:B,,1
7731,1:A,2:B,+,1
7732,1:A,1:A,,1
7733,1:A,2:B,+,1
7734,2:B,2:B,,1
7735,1:A,1:A,,1
7736,1:A,1:A,,1
7737,1:A,1:A,,1
7738,1:A,1:A,,1
7739,2:B,2:B,,1
7740,2:B,2:B,,1
7741,2:B,2:B,,1
7742,2:B,2:B,,1
7743,1:A,1:A,,1
7744,1:A,1:A,,1
7745,2:B,2:B,,1
7746,2:B,2:B,,1
7747,1:A,1:A,,1
7748,2:B,2:B,,1
7749,1:A,1:A,,1
7750,2:B,2:B,,1
7751,1:A,1:A,,1
7752,1:A,1:A,,1
7753,1:A,1:A,,1
7754,2:B,2:B,,1
7755,2:B,2:B,,1
7756,1:A,1:A,,1
7757,1:A,1:A,,1
7758,2:B,2:B,,1
7759,1:A,1:A,,1
7760,1:A,1:A,,1
7761,2:B,2:B,,1
7762,1:A,1:A,,1
7763,1:A,1:A,,1
7764,2:B,2:B,,1
7765,2:B,2:B,,1
7766,2:B,2:B,,1
7767,2:B,2:B,,1
7768,2:B,2:B,,1
7769,2:B,2:B,,1
7770,1:A,1:A,,1
7771,2:B,2:B,,1
7772,2:B,2:B,,1
7773,1:A,1:A,,1
7774,1:A,1:A,,1
7775,1:A,1:A,,1
7776,1:A,1:A,,1
7777,2:B,2:B,,1
7778,2:B,2:B,,1
7779,2:B,1:A,+,1
7780,1:A,1:A,,1
