input1,input2,output
0.758575,-0.84833,A
0.083589,-0.614795,A
-0.948322,0.473515,A
-0.987868,0.196153,B
0.104057,0.116629,B
0.320492,-0.417734,B
-0.776217,-0.535778,A
-0.871914,-0.540311,A
0.733505,-0.131797,A
-0.449288,0.822765,B
-0.414034,0.951752,A
-0.387665,0.521005,A
0.234376,-0.312807,B
-0.356541,0.738948,A
0.038682,-0.035411,A
-0.228642,-0.172998,A
0.523414,-0.252014,B
0.523766,-0.875592,A
0.837127,-0.645894,A
0.652149,0.602071,B
0.915008,-0.767959,A
-0.250569,0.931281,A
-0.351424,0.633712,B
-0.641802,-0.65447,A
-0.004592,-0.97544,A
-0.072903,-0.811718,B
0.217775,-0.778027,A
-0.375968,0.722461,A
0.221961,-0.309268,B
-0.50647,-0.509337,A
-0.09536,-0.091847,B
-0.186397,0.435909,B
-0.996887,-0.745675,A
-0.524069,-0.15874,B
0.231697,-0.210313,B
0.743097,-0.160984,A
-0.340912,-0.808504,A
-0.439279,0.040018,B
-0.191036,0.027676,A
0.816947,0.191185,B
-0.870187,-0.274196,A
0.97767,0.629895,A
-0.07321,-0.764986,B
-0.55555,-0.499215,B
-0.947114,0.565973,A
-0.294418,-0.623772,B
0.658807,-0.383312,A
-0.330369,0.096474,B
0.742088,0.410979,B
-0.928035,-0.736855,A
0.090829,0.667327,B
-0.417098,-0.618823,A
0.262173,-0.912058,A
-0.229159,0.083347,B
-0.600654,0.412863,B
-0.569973,-0.958036,A
-0.057562,-0.554629,B
-0.142532,-0.345113,B
-0.308227,-0.74207,B
-0.558947,0.997592,A
-0.20928,0.9073,A
-0.570217,0.269026,A
-0.760826,0.678983,A
0.384009,0.137231,B
-0.203265,0.331034,B
0.639461,-0.216468,B
-0.975178,-0.917806,A
-0.326855,-0.107524,B
-0.932692,0.114994,B
0.42576,-0.036646,B
0.769773,0.423778,A
0.713867,-0.930189,B
0.137056,-0.296546,B
0.254871,0.718441,A
-0.661186,0.757782,A
0.648679,0.635213,A
-0.770071,-0.441968,A
-0.98147,-0.152209,A
-0.342988,0.960695,A
0.016306,0.513342,B
-0.339011,0.152385,B
-0.399438,0.762207,A
-0.121897,0.006027,A
-0.092461,-0.21577,A
0.372788,-0.184739,B
0.477284,0.283054,B
0.164259,-0.833252,A
0.977929,0.803702,A
-0.074868,-0.608845,B
0.953658,0.941442,A
-0.466867,-0.653907,A
-0.640144,-0.467012,B
-0.529217,0.821403,B
-0.494928,-0.598944,A
-0.542635,0.126184,B
-0.610112,-0.893526,A
0.706673,0.237717,A
-0.090709,0.715837,B
-0.0879,0.453972,B
-0.717792,-0.735088,A
0.61407,-0.178401,B
-0.765148,0.652455,A
-0.300163,-0.844526,A
0.120075,0.284711,B
0.3569,-0.4935,B
-0.89771,0.062646,B
-0.577728,-0.101757,B
-0.307124,-0.428009,B
-0.75363,0.067568,B
0.419233,0.815038,B
-0.770541,0.390517,A
0.767175,0.673815,A
-0.111944,-0.013044,A
0.613886,-0.260928,B
-0.076233,0.531072,B
-0.173662,-0.981958,A
-0.256991,0.674556,B
0.406626,-0.560922,A
0.876392,0.996179,B
0.557567,0.141431,B
0.915288,-0.588105,B
0.186103,0.007789,B
-0.804277,0.771979,A
-0.6626,-0.962953,A
-0.650686,-0.445209,B
-0.723236,0.685161,B
-0.459058,-0.364851,B
0.688328,-0.778045,A
0.287318,0.722423,B
-0.166381,-0.406015,B
0.584992,0.403161,B
0.789247,0.539087,A
-0.839856,-0.953459,A
0.496815,-0.120497,B
0.164857,-0.64499,A
-0.417793,-0.561472,A
-0.205412,0.703317,B
-0.370895,-0.440149,B
-0.183409,0.956844,A
-0.754386,-0.205199,A
-0.152286,-0.612763,B
-0.040438,-0.403281,B
0.359965,-0.644071,B
0.674048,0.591092,B
0.637449,0.843507,A
0.044151,0.574709,B
0.430471,-0.832425,A
-0.551452,0.265704,A
0.314017,0.540773,B
-0.836213,-0.059652,A
-0.472677,-0.981609,A
-0.334277,0.574522,B
-0.902929,0.907605,B
0.308855,-0.157039,A
-0.596664,-0.99144,A
-0.409409,-0.637568,B
-0.118052,-0.024346,A
-0.592256,0.276493,B
-0.345596,-0.710985,A
0.596241,0.276636,A
-0.062918,0.291453,B
-0.155703,-0.332188,B
0.194833,-0.295062,B
0.686416,-0.417699,B
-0.446727,-0.313375,A
0.791375,-0.657199,A
-0.03453,-0.217241,B
-0.299862,0.11976,B
-0.824394,-0.393089,A
0.988803,-0.675452,A
0.140855,-0.706735,B
-0.320653,-0.638679,A
-0.221543,0.357992,A
-0.441525,0.224177,B
0.597863,-0.354312,B
0.15248,-0.44449,B
-0.930728,-0.606004,A
0.598899,0.41156,A
0.169568,0.766221,A
-0.291365,0.26997,B
-0.441667,0.258445,B
0.597644,0.431053,B
-0.441838,-0.461719,B
-0.899391,0.46022,A
0.951352,0.605001,A
-0.534658,0.470273,A
0.507113,-0.511569,B
0.005368,0.751651,A
0.717257,0.739512,A
-0.138093,-0.166764,B
0.641994,-0.637763,A
0.78699,0.589513,A
-0.859449,-0.849658,A
-0.21697,-0.384223,B
-0.209836,-0.901783,A
-0.156305,0.254036,B
0.091478,0.091292,A
0.443351,-0.427152,B
0.648322,-0.460067,A
0.260954,-0.669744,B
0.38509,-0.406842,B
-0.857095,-0.327159,A
-0.409058,0.39647,B
-0.245175,0.595226,B
0.707429,-0.209359,A
-0.614703,-0.685813,A
0.097723,0.258377,A
0.808224,-0.444545,A
-0.084777,0.989618,A
0.098168,-0.718875,B
-0.768348,0.266024,A
0.917414,0.365973,B
0.259052,-0.884835,A
-0.904891,0.85518,A
0.14778,-0.53987,B
0.07461,-0.841469,B
0.590134,-0.573272,B
0.188998,-0.076172,B
0.768122,-0.691715,A
0.377798,-0.232562,B
0.558051,0.252035,B
-0.741612,0.503774,B
0.836742,0.051189,A
-0.425558,0.6866,A
0.366325,-0.373632,B
-0.530938,0.381115,A
-0.722193,-0.316313,A
0.165824,-0.377349,B
-0.883233,-0.606953,A
0.324378,-0.696386,B
-0.758074,-0.898554,A
-0.885044,0.860549,A
-0.574921,-0.949712,A
-0.275071,-0.318224,B
0.46282,0.15783,B
0.504244,0.540036,B
-0.716834,-0.63474,A
0.159443,-0.603759,B
-0.935511,0.749013,A
0.554353,-0.88529,A
-0.150917,0.704241,B
0.545564,0.833722,A
0.457885,0.734302,A
-0.573197,-0.524271,A
0.115499,0.626782,A
0.911754,0.531239,A
-0.687278,0.43531,B
0.866,-0.678115,A
0.649238,0.62978,A
-0.998428,0.881031,A
0.740645,0.640182,A
-0.096543,0.374228,B
-0.181533,0.95507,A
0.683372,0.047226,A
0.270594,0.063213,A
-0.866318,-0.768949,A
0.013772,0.90532,A
0.291256,-0.603593,A
0.383862,-0.085276,B
-0.967575,-0.092953,A
0.213396,-0.797727,B
-0.913261,-0.174495,A
0.387003,0.614915,A
0.210909,-0.024343,B
-0.106749,0.832339,A
-0.109542,0.549115,B
0.725187,-0.801683,A
0.907484,0.056553,A
-0.630666,-0.098505,A
0.564909,-0.473002,B
0.664666,-0.753915,A
0.616482,0.986494,A
-0.18269,-0.014672,A
0.500583,0.689472,B
-0.882711,0.564153,A
-0.933245,-0.207622,A
0.486174,0.48059,B
-0.967174,0.392654,A
-0.092513,0.764249,A
0.731936,0.474952,A
-0.839688,0.499502,A
-0.045015,0.770207,B
-0.498682,-0.873464,A
0.068583,0.322508,B
0.965193,-0.896365,A
-0.923499,0.551011,A
0.423253,-0.351395,B
-0.981582,-0.121859,A
0.295072,0.243424,B
0.264764,0.19806,B
0.675529,-0.465079,A
0.9954,-0.669815,A
-0.034231,-0.93421,A
-0.653717,0.458699,B
-0.328495,0.132895,A
0.473762,-0.870473,A
0.499559,0.707232,A
-0.770196,0.560429,A
-0.562563,-0.251292,B
-0.156351,0.146221,A
-0.730625,-0.841733,A
-0.23325,0.521222,B
0.199209,-0.252309,B
0.445374,-0.811159,A
0.795687,-0.320059,A
0.334246,0.188163,B
0.688064,-0.62093,B
-0.239845,-0.686377,B
0.549093,0.500613,A
-0.264855,-0.024528,B
-0.863935,-0.91054,A
0.094979,0.44362,B
-0.442258,-0.652598,B
-0.476706,-0.521963,A
-0.994354,0.99655,A
0.879527,0.768669,A
0.32451,0.485514,B
-0.918145,0.87993,A
-0.490475,-0.32825,B
-0.979515,-0.514652,A
-0.718464,-0.239188,A
-0.40209,-0.099369,A
0.231496,0.219861,A
-0.389214,0.826874,A
-0.377907,0.809455,A
0.883793,0.206917,B
0.330738,-0.402904,B
0.20209,0.396495,B
0.309673,-0.263925,B
-0.228837,0.69336,A
0.981767,0.602367,A
0.668259,0.857661,A
0.973113,-0.556301,A
0.926542,0.938914,A
-0.476247,-0.361207,B
0.38408,-0.431234,A
0.621854,0.048949,B
0.900322,-0.010125,A
0.943089,0.497686,A
-0.310247,-0.030904,B
-0.7465,-0.076378,A
0.377611,0.37074,A
-0.017391,-0.536999,B
0.398318,0.973321,A
0.733902,0.12893,A
-0.838192,-0.481063,A
0.369371,-0.893854,A
-0.587084,0.832085,A
0.873338,-0.394926,A
-0.558959,-0.019537,B
0.258356,-0.88299,A
0.497002,-0.579723,A
0.868811,-0.26418,A
-0.020004,-0.366582,B
0.351187,-0.769237,B
-0.531483,0.802902,B
-0.121595,-0.130146,A
0.719797,-0.598132,A
0.453912,0.257951,B
0.168974,-0.189438,A
0.644569,0.203818,B
0.652261,0.270467,B
-0.248245,-0.770771,A
0.522166,0.697646,A
0.821091,0.308868,A
0.75749,-0.032467,B
0.019803,-0.059658,A
-0.403706,-0.993587,A
0.419704,0.806254,A
0.191475,0.687453,B
-0.708776,-0.642909,A
0.69247,-0.656647,A
0.604926,0.562223,B
0.339467,-0.920251,A
0.157395,0.607064,B
-0.319034,-0.042967,A
-0.58975,-0.490511,B
-0.4522,0.143383,B
-0.510313,0.655343,B
-0.134652,-0.954785,A
-0.122139,0.432777,B
-0.479111,-0.882369,A
0.914009,-0.771302,A
-0.493788,-0.392078,A
0.515667,0.528878,A
0.896318,-0.419524,A
-0.259489,0.422013,B
-0.781037,-0.036785,B
-0.005292,-0.199854,A
0.008522,-0.470632,B
0.392757,-0.697951,A
0.798996,-0.948589,A
-0.082443,0.599241,B
-0.953957,0.418415,A
0.689031,-0.572179,A
0.775121,0.171411,B
0.127174,-0.366604,A
0.222532,-0.699291,B
0.924991,0.963271,A
-0.094791,0.917035,A
-0.090073,0.71013,A
-0.812006,0.816263,A
0.39063,-0.932738,A
-0.205912,0.026819,A
0.724139,-0.494023,B
0.346628,0.762694,A
-0.458478,-0.006078,A
0.24825,-0.973734,A
-0.146458,-0.384249,B
-0.733769,0.866595,A
-0.675516,0.048623,A
0.933687,0.841867,B
0.388639,0.746496,B
-0.571506,-0.772668,A
0.112565,-0.800763,A
-0.038069,-0.513668,B
0.724472,0.983312,B
-0.721496,-0.270638,B
0.131057,0.650198,B
0.099082,0.736991,A
0.832226,0.381387,A
-0.667588,-0.64454,A
0.251875,-0.289471,B
-0.34908,0.259432,B
-0.198122,-0.283625,B
-0.253118,-0.037549,B
0.906416,0.765062,A
0.301595,0.081563,B
-0.883605,-0.132381,A
0.77424,0.227976,A
0.942806,-0.443203,A
0.024124,-0.978688,A
0.835725,-0.946272,A
0.32877,0.185874,B
0.573958,-0.390096,B
-0.726107,0.448609,A
0.839824,-0.992238,A
-0.726405,0.682408,A
-0.522195,0.644,A
-0.082333,0.262618,B
0.959789,0.407939,A
0.142501,0.701996,A
0.04573,0.26386,A
-0.864261,0.750359,A
0.164145,-0.707294,B
0.150353,0.87476,A
-0.214066,0.710283,A
-0.353746,0.470888,A
-0.438439,-0.275983,B
-0.567165,0.519458,A
-0.716361,0.252272,A
0.566968,0.265529,A
-0.511342,-0.335142,A
0.043216,0.644407,A
-0.728421,-0.676932,A
0.07357,-0.903207,B
0.480999,-0.223315,B
0.324517,0.247766,B
-0.874965,-0.377965,A
0.107935,-0.355882,B
-0.887162,-0.221314,A
-0.965477,-0.424896,A
-0.042238,-0.781669,A
-0.818836,0.49884,A
0.830849,-0.337938,A
0.28202,0.676915,A
-0.397607,0.616658,B
0.615119,-0.686109,A
0.794635,0.220258,A
-0.825124,0.681752,A
0.913865,0.13633,A
0.616684,0.805837,A
0.142877,-0.66934,B
0.203302,-0.046721,A
0.948586,-0.786326,A
0.72348,-0.619926,A
0.881601,0.808686,A
-0.064392,0.745756,B
0.671617,0.852829,A
0.032269,0.979899,A
-0.44509,0.10524,B
0.52907,-0.996444,B
-0.168844,0.559675,B
-0.963698,-0.841791,A
-0.887619,-0.713719,A
-0.265126,0.260453,B
0.337291,-0.87447,A
-0.207712,-0.177912,B
-0.293043,0.383835,B
0.527251,-0.135167,B
0.053858,0.883707,B
-0.137665,0.051758,A
0.387083,0.685552,B
0.904125,0.913865,B
0.592369,0.149879,B
0.632004,0.139505,B
0.390886,0.530905,A
0.335557,-0.017056,B
-0.964928,0.428091,A
0.795856,-0.551898,A
0.392885,0.975337,A
-0.255451,-0.337309,B
0.282949,-0.734586,A
-0.084736,0.345778,A
-0.578558,-0.344678,B
-0.140076,0.91886,A
0.423486,0.676354,B
0.632641,-0.335251,B
-0.702145,-0.865126,A
-0.840165,0.066644,A
-0.942248,-0.708919,A
-0.032328,-0.505635,B
0.353891,-0.73364,B
0.339455,-0.080847,B
0.440458,0.04549,B
0.965382,0.18416,A
-0.402523,0.006874,B
-0.050059,0.801183,B
0.558586,-0.05464,B
-0.067141,-0.799682,A
0.634409,0.673396,A
-0.845707,-0.14188,A
0.243571,0.899886,A
-0.373812,0.618284,B
0.282176,-0.749018,B
-0.270752,0.781813,A
0.959911,0.714906,A
0.136895,0.928417,A
0.55138,0.190929,B
-0.317194,-0.83042,A
0.751269,-0.144431,B
-0.742237,0.684379,A
-0.193118,0.263518,B
-0.473806,0.780813,A
-0.457975,0.325459,B
-0.080885,-0.808495,B
0.115891,0.928008,B
0.233168,0.812952,B
0.799953,0.039969,A
0.71213,-0.764008,A
-0.716648,-0.983745,A
0.458221,-0.91201,A
0.552183,-0.9284,A
0.570799,-0.201699,B
0.38039,0.808067,A
0.448851,-0.973292,A
0.020087,0.371632,B
-0.928003,-0.353984,A
-0.938342,0.503746,B
-0.89013,-0.471708,A
-0.250357,-0.83459,A
-0.067277,-0.410941,B
0.944266,-0.373271,A
0.663451,-0.532891,B
0.953089,0.658441,A
0.780758,-0.214665,A
0.567271,0.464153,B
-0.669119,-0.447811,A
0.497186,0.090813,B
-0.820518,-0.533347,A
0.715712,-0.073139,A
0.745027,0.794831,A
0.545081,0.779247,A
-0.38501,0.318683,B
0.13131,0.236523,A
0.579168,0.474796,B
0.846407,0.46109,A
-0.404592,0.580038,B
-0.769477,-0.575738,A
-0.260161,0.858787,A
-0.46807,-0.018444,B
0.747712,0.265401,B
0.440077,-0.450057,B
-0.821692,0.911615,A
0.956535,-0.202386,A
0.937538,0.970561,A
0.974207,-0.034079,A
0.263834,0.035084,A
0.940676,0.081239,A
-0.648664,-0.392065,B
-0.589455,-0.467345,B
0.836709,-0.841969,A
0.33693,-0.739663,A
-0.56396,-0.398796,A
0.716504,0.654471,B
0.931873,-0.251811,A
-0.778697,0.595614,A
0.444639,-0.145535,B
0.077853,-0.122984,A
0.251954,0.761337,B
0.911342,-0.718927,A
-0.239421,0.449369,B
-0.792473,-0.577694,A
0.438681,0.738704,A
0.889064,-0.890273,B
0.957485,-0.476073,A
-0.370573,0.59815,A
0.126001,-0.667414,B
-0.78373,-0.470914,A
-0.0101,0.385585,B
0.840323,0.392119,A
-0.173184,-0.937938,A
0.552149,-0.637992,B
-0.930615,0.806687,A
0.19985,0.723365,B
0.506468,-0.109261,B
0.72658,0.200805,B
-0.215776,-0.59686,A
-0.916492,-0.545367,A
-0.146702,-0.611939,B
-0.426397,0.035202,B
0.058314,-0.112197,A
0.059083,0.72558,B
0.873029,0.248511,B
-0.104265,-0.621081,B
0.442771,0.201588,B
-0.363775,0.160457,B
-0.539675,0.069561,B
0.143112,-0.275918,A
-0.786645,0.9356,A
-0.763264,-0.743178,A
-0.898713,-0.612993,A
0.207313,0.345447,B
0.324366,0.695673,B
0.973443,0.371002,A
-0.591204,-0.965625,B
-0.878784,-0.869775,A
-0.812269,-0.306772,B
0.889881,0.287997,A
0.032177,-0.852867,A
0.208638,0.807805,B
0.818959,-0.403801,A
0.720917,0.058925,B
-0.236392,0.429056,B
0.1644,0.316226,B
-0.463238,0.260349,B
-0.95171,-0.987027,A
0.777379,-0.187993,B
0.472909,0.428918,B
0.588653,-0.561819,B
0.094162,0.057538,B
-0.564732,-0.275912,B
-0.075506,-0.483195,B
-0.670632,-0.430423,A
-0.599749,-0.504886,A
0.820186,0.30484,A
-0.495602,-0.236021,B
-0.841919,0.179765,B
-0.327475,0.524377,B
0.219121,0.190896,B
0.772573,-0.173714,B
0.294706,0.423,B
-0.209685,-0.007576,B
-0.853367,0.586192,A
0.004498,-0.362375,B
0.262605,-0.301254,B
0.553936,0.177094,B
0.41725,0.591542,A
0.42737,0.208468,B
0.405395,-0.043795,B
0.483766,-0.604824,A
-0.083061,0.507821,B
0.046344,-0.263079,B
-0.134482,0.412437,B
0.277448,0.248848,B
-0.606516,-0.622106,A
-0.054257,-0.552606,B
-0.605843,0.245072,B
-0.066659,-0.872636,B
0.543426,-0.340095,A
0.257001,-0.0337,A
-0.097884,0.668678,B
-0.044756,-0.280644,B
-0.934772,0.376057,A
0.032155,0.201186,B
0.872857,0.76966,A
-0.367446,-0.494166,B
0.788815,-0.20082,A
0.75101,0.683659,A
0.957088,-0.799182,B
-0.601463,-0.711333,B
-0.291284,0.166119,A
-0.260462,-0.866757,A
0.622989,0.958626,A
0.444952,0.145308,B
-0.844808,-0.841873,A
0.52477,0.606907,B
0.315703,0.222441,B
-0.390682,0.062464,B
0.918743,0.941798,A
-0.312013,0.976675,A
-0.099559,0.265687,B
0.810193,0.785825,A
-0.452425,0.415968,B
-0.652591,0.712571,B
0.728972,-0.563186,A
0.24382,0.714998,B
0.44528,0.954457,A
0.659425,-0.49531,A
0.869679,0.453975,A
-0.909409,-0.775102,B
-0.271016,0.719305,B
-0.57554,-0.649662,A
0.943963,0.284132,A
-0.066311,0.825448,A
-0.360379,-0.588504,A
0.330648,0.104492,B
0.796273,-0.761449,A
0.250873,-0.530154,B
0.897365,-0.883053,A
0.808982,0.574755,A
-0.896724,-0.928941,A
-0.38283,-0.08123,B
-0.923926,-0.978793,A
-0.686596,-0.221775,B
-0.184145,0.550365,A
-0.015159,-0.709086,B
-0.119154,0.820931,A
0.50086,-0.899466,A
0.279214,-0.919299,A
-0.612777,-0.135731,A
0.347927,-0.150524,B
-0.331767,-0.669257,B
0.360908,-0.994886,A
-0.01196,0.735509,B
-0.394799,-0.547679,A
-0.451774,0.18077,B
-0.866229,0.472138,A
-0.994673,0.744788,A
0.380832,0.217313,B
0.021689,-0.857815,B
0.003592,-0.432449,A
0.708677,-0.374922,A
-0.326797,-0.095528,A
-0.868008,0.23179,A
0.410396,-0.819597,A
0.378072,0.256316,B
0.553027,-0.231429,A
-0.946645,0.009153,A
-0.227125,0.306528,B
-0.699402,0.528441,B
-0.505287,0.582733,A
0.906812,-0.049888,A
-0.229739,0.951953,A
0.57495,0.583033,B
-0.40149,0.767488,B
0.224544,-0.164072,B
0.749941,-0.966463,B
0.829207,0.483776,A
-0.485921,0.548823,A
-0.511759,0.361629,B
0.18744,-0.090888,A
0.940113,0.137658,A
0.014302,0.367607,B
0.769566,0.414688,A
0.24292,0.802496,A
0.490473,-0.402368,B
0.249495,0.7416,B
0.953934,0.001579,B
0.208882,-0.096047,A
0.056959,0.673211,B
-0.46313,-0.97518,A
-0.189607,-0.248843,A
0.042097,0.098047,A
-0.55861,-0.660751,B
-0.948959,-0.050983,A
0.991263,-0.701407,A
-0.863858,-0.056941,A
0.710804,-0.722005,A
-0.20012,0.859142,A
-0.805381,0.884429,A
0.94458,-0.570952,A
-0.094977,0.737234,A
0.157092,-0.362531,B
0.210522,-0.438786,B
-0.719224,-0.389784,B
-0.492988,-0.271623,B
0.645131,-0.681938,A
0.973433,0.507848,A
0.675769,-0.357175,A
0.373655,0.601936,B
0.662385,0.007782,A
-0.880249,0.879063,A
-0.244418,0.720592,B
0.837736,0.162158,A
0.104911,0.351116,B
-0.204816,0.221474,B
0.388629,0.886084,A
-0.962272,0.411974,A
0.102916,0.985735,A
0.721305,0.862811,A
-0.660198,0.945873,A
-0.447764,-0.127148,B
-0.435377,0.358359,B
-0.23146,0.131472,B
-0.715411,-0.554357,B
0.793611,0.050443,B
0.371932,0.935281,A
0.45628,-0.927518,A
-0.390799,-0.81468,B
0.368339,-0.011109,B
0.430662,-0.32967,B
-0.91654,0.195028,A
0.73072,0.238473,B
-0.702261,-0.071116,B
-0.881614,-0.547947,A
-0.183473,-0.153814,B
-0.057028,-0.377226,B
-0.33315,-0.91262,A
-0.048651,0.623812,B
-0.149099,-0.295523,A
0.347722,0.226393,B
0.580951,-0.944369,A
0.109542,0.982831,A
-0.954436,0.505033,A
0.528795,0.678696,B
0.9898,-0.708551,A
0.711045,0.436731,A
-0.701445,-0.184005,B
-0.822318,-0.674326,A
-0.754644,-0.362582,A
-0.915131,-0.264873,A
-0.854107,0.674465,A
0.141858,-0.17631,B
-0.421757,0.941261,A
0.662153,-0.737143,A
0.590985,0.180393,A
-0.551349,0.750983,B
-0.171911,0.840674,A
-0.065239,-0.416517,B
-0.434029,-0.969315,A
0.812629,0.603031,A
0.392325,0.802106,A
0.232144,-0.979437,A
-0.507825,0.390426,A
0.343229,0.006606,B
-0.552776,-0.927045,A
-0.652622,0.161261,A
0.226192,0.014533,A
-0.094889,0.858996,A
-0.823747,-0.841541,A
0.329503,-0.670965,B
0.146395,0.920784,A
-0.224796,0.827092,A
-0.347363,-0.737312,B
0.52589,-0.573454,B
-0.507611,-0.988295,A
0.293932,-0.413791,B
0.728262,-0.624043,A
0.055073,-0.68894,B
-0.22946,0.766496,A
0.563793,-0.522572,B
0.90197,-0.375706,A
-0.620957,-0.222934,B
-0.34895,-0.678016,A
-0.655601,-0.315029,A
0.364624,-0.704486,A
-0.095131,-0.633729,B
-0.64443,0.088552,A
0.454097,-0.704484,B
-0.985304,-0.000907,A
-0.435578,0.863329,A
-0.032477,-0.974786,A
0.409367,-0.555683,B
-0.529048,0.263131,B
-0.431907,0.792152,A
0.157652,0.912237,B
-0.462258,-0.810331,A
0.220904,-0.638474,B
0.128759,0.128283,B
-0.053456,0.50133,B
-0.715628,-0.569758,B
-0.367876,-0.696602,A
-0.694355,0.975345,A
0.189845,0.484176,B
-0.809698,0.6905,A
-0.194413,0.797019,A
0.171379,-0.089742,B
0.072751,-0.621264,A
-0.276174,-0.30894,B
-0.05245,-0.958912,A
-0.52901,-0.851865,A
0.237549,-0.746209,B
0.865624,-0.908056,A
0.556969,0.564746,B
0.45381,0.402803,B
-0.580463,-0.124071,B
-0.286167,0.386452,B
-0.99325,-0.646117,A
0.989578,-0.370339,A
-0.276191,0.650168,A
0.911187,0.950269,B
0.062654,-0.88371,A
-0.226801,0.066073,B
0.229704,0.251012,B
0.644132,0.408888,A
-0.086845,-0.936161,A
-0.300477,-0.556352,B
0.951469,-0.47808,A
0.375784,-0.061921,B
0.987991,-0.747321,A
0.028221,-0.13137,B
-0.235838,-0.17626,B
-0.419399,-0.818726,A
-0.220569,0.302881,B
0.165259,0.658142,B
0.839754,0.800894,B
-0.887953,0.255839,B
-0.216299,-0.957406,A
0.772896,-0.194904,A
0.33463,-0.437079,B
-0.567887,-0.222791,B
-0.085498,0.841322,B
0.259488,0.664065,A
0.436599,0.959625,A
-0.258726,0.563673,A
0.026828,-0.897488,A
0.061085,-0.66663,B
0.503025,-0.379742,B
-0.434309,0.195407,B
-0.86365,-0.833708,A
-0.32683,-0.068527,A
-0.937864,-0.403792,A
-0.185135,-0.349313,B
-0.216731,0.670183,B
-0.236109,0.418,B
-0.743434,0.438925,A
-0.040351,0.992665,A
-0.651112,-0.338033,B
-0.182101,0.930694,A
-0.563246,0.436462,B
0.635483,-0.186455,B
-0.061537,-0.945968,A
-0.536391,-0.018332,B
0.19563,-0.343153,B
0.651718,0.22639,A
0.446794,-0.135517,B
0.174281,-0.78085,A
-0.869255,-0.609868,A
0.765257,-0.682423,A
-0.191006,-0.48976,B
0.759201,-0.164233,B
0.210703,0.44182,B
0.859151,0.160132,A
-0.977202,-0.817271,A
-0.040513,0.632514,B
-0.081456,0.3583,A
-0.44089,-0.656717,A
0.605486,-0.100724,A
-0.403275,-0.712465,A
-0.846273,0.469884,A
-0.209414,0.462005,B
-0.269084,-0.608461,B
0.003519,-0.936659,A
-0.91967,0.967673,A
-0.411039,0.54595,A
-0.17556,0.786411,B
0.943292,0.825669,B
-0.713426,-0.100948,B
0.225526,-0.868549,A
0.643566,0.918944,A
0.766809,0.019772,B
0.599216,-0.338719,A
-0.570674,-0.495012,B
-0.610737,-0.895284,A
-0.103716,-0.905702,A
-0.314208,-0.51844,B
0.13793,0.977604,A
0.08356,0.547875,B
-0.203929,-0.41108,B
0.514267,0.608974,B
0.238893,0.6787,A
-0.34836,0.250663,B
-0.812667,0.565074,A
-0.378981,-0.361924,B
0.439502,0.619657,A
0.921539,-0.393459,A
-0.045624,0.669443,B
-0.654277,0.551628,B
0.862057,-0.967871,A
-0.369722,-0.797677,A
0.883356,0.358187,A
-0.799236,-0.834224,A
0.444241,0.374911,B
-0.873775,-0.864107,A
0.646622,0.618458,B
-0.079396,0.566072,B
-0.154143,-0.615414,B
0.2741,-0.456958,B
0.395581,-0.781875,A
0.493501,-0.271873,B
-0.991797,-0.991915,A
-0.198424,0.1694,B
0.32089,0.052247,B
-0.920391,0.450177,A
0.63604,0.899681,A
0.166843,0.750635,A
-0.701481,0.315986,A
0.832771,-0.018256,B
-0.957456,-0.6018,A
0.79288,-0.742206,A
-0.447063,-0.81028,A
-0.523766,0.296264,B
0.750412,-0.58555,A
0.688765,-0.8044,A
-0.183698,-0.326853,B
0.10896,-0.581893,B
0.047619,-0.633759,B
-0.232414,0.830484,B
-0.419428,0.872395,A
0.901446,0.522201,A
-0.387346,0.928854,A
0.696859,0.49975,A
-0.754596,-0.126096,B
-0.042434,0.822992,A
0.010473,0.662304,A
0.90995,0.085326,A
0.335528,0.141808,B
0.56337,0.080401,B
-0.493911,-0.46512,A
0.011054,0.978875,A
0.117446,-0.935633,A
0.207765,0.471588,B
-0.263899,-0.144542,B
0.214341,0.475371,B
-0.758515,0.492814,B
0.665249,0.975685,A
-0.500476,0.999318,A
-0.412266,-0.212909,B
-0.683954,0.955104,A
-0.330996,-0.526981,B
0.008828,-0.240865,B
-0.342135,-0.123338,B
-0.613764,-0.242205,B
-0.380217,-0.335332,B
0.009835,-0.286435,A
0.921645,0.133008,B
-0.972634,0.571498,A
0.086566,0.145267,B
-0.831316,-0.680416,A
0.824917,-0.910474,A
0.50465,-0.937621,A
0.597437,0.179346,B
0.07416,0.97837,A
-0.524007,0.567499,A
0.988436,-0.248506,A
-0.150066,-0.104323,A
-0.73431,-0.975206,A
0.205329,0.983271,A
-0.347121,-0.031704,B
0.223759,-0.252257,B
-0.593051,-0.250934,A
0.295761,0.928088,A
-0.31074,0.739211,A
0.178636,0.182688,A
-0.206632,-0.433423,B
0.650484,-0.988731,A
-0.363314,-0.510746,B
-0.678965,0.897443,A
0.989751,0.643573,A
-0.212041,0.314836,B
0.42265,-0.592885,B
-0.456155,-0.010744,B
0.148315,0.261095,A
0.987543,-0.909662,A
-0.157348,0.648551,A
-0.064286,0.783673,A
0.066452,-0.79555,A
0.540745,-0.62967,A
-0.628051,0.9854,A
-0.468109,-0.34796,B
0.741889,-0.725956,A
0.140434,-0.071961,A
0.448575,0.112858,B
-0.066621,0.091213,A
